       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        725 25 May 2023 10:30:59     19.716     19.898    10.7510  36.982327     0.6295 1.8580e+01    293.326    104.479     19.716    33.1665    25.3919    1490.61 0.0000e+00
        726 25 May 2023 10:30:59     19.763     19.945    10.7512  36.982227     0.6335 1.8406e+01    293.407    104.507     19.763    33.1663    25.3917    1490.61 0.0000e+00
        727 25 May 2023 10:30:59     19.810     19.993    10.7512  36.982212     0.7317 1.8246e+01    293.348    104.486     19.810    33.1662    25.3916    1490.61 0.0000e+00
        728 25 May 2023 10:30:59     19.857     20.040    10.7513  36.982224     0.7456 1.8024e+01    293.286    104.464     19.857    33.1661    25.3915    1490.61 0.0000e+00
        729 25 May 2023 10:31:01     19.905     20.088    10.7513  36.982231     0.7892 1.7835e+01    293.298    104.468     19.905    33.1661    25.3915    1490.61 0.0000e+00
        730 25 May 2023 10:31:01     19.952     20.136    10.7513  36.982227     0.8001 1.7607e+01    293.173    104.423     19.952    33.1661    25.3915    1490.61 0.0000e+00
        731 25 May 2023 10:31:01     20.000     20.184    10.7513  36.982162     0.8547 1.7495e+01    293.083    104.391     20.000    33.1660    25.3914    1490.62 0.0000e+00
        732 25 May 2023 10:31:01     20.047     20.232    10.7513  36.982044     0.8457 1.7335e+01    292.867    104.315     20.047    33.1658    25.3913    1490.62 0.0000e+00
        733 25 May 2023 10:31:01     20.095     20.280    10.7514  36.981930     0.7446 1.7203e+01    292.838    104.304     20.095    33.1656    25.3911    1490.62 0.0000e+00
        734 25 May 2023 10:31:01     20.142     20.328    10.7515  36.981873     0.7584 1.7095e+01    292.844    104.306     20.142    33.1655    25.3910    1490.62 0.0000e+00
        735 25 May 2023 10:31:02     20.189     20.375    10.7515  36.981880     0.6821 1.6905e+01    292.794    104.288     20.189    33.1654    25.3909    1490.62 0.0000e+00
        736 25 May 2023 10:31:02     20.237     20.424    10.7515  36.981895     0.6682 1.6703e+01    292.779    104.283     20.237    33.1654    25.3909    1490.62 0.0000e+00
        737 25 May 2023 10:31:02     20.285     20.472    10.7515  36.981899     0.9082 1.6550e+01    292.846    104.307     20.285    33.1654    25.3909    1490.62 0.0000e+00
        738 25 May 2023 10:31:02     20.334     20.522    10.7516  36.981945     0.9132 1.6377e+01    293.280    104.460     20.334    33.1654    25.3909    1490.62 0.0000e+00
        739 25 May 2023 10:31:02     20.383     20.571    10.7516  36.982056     0.7237 1.6192e+01    293.338    104.481     20.383    33.1655    25.3910    1490.62 0.0000e+00
        740 25 May 2023 10:31:03     20.432     20.620    10.7516  36.982216     0.7208 1.6030e+01    293.607    104.577     20.432    33.1656    25.3911    1490.62 0.0000e+00
        741 25 May 2023 10:31:03     20.480     20.669    10.7516  36.982372     0.6970 1.5859e+01    293.582    104.568     20.480    33.1657    25.3912    1490.62 0.0000e+00
        742 25 May 2023 10:31:03     20.529     20.718    10.7515  36.982533     0.7218 1.5724e+01    293.513    104.543     20.529    33.1659    25.3913    1490.62 0.0000e+00
        743 25 May 2023 10:31:03     20.576     20.766    10.7514  36.982708     0.7148 1.5563e+01    293.583    104.568     20.576    33.1662    25.3915    1490.63 0.0000e+00
        744 25 May 2023 10:31:03     20.624     20.814    10.7513  36.982864     0.8596 1.5475e+01    293.446    104.520     20.624    33.1664    25.3917    1490.63 0.0000e+00
        745 25 May 2023 10:31:05     20.671     20.862    10.7512  36.982964     0.8596 1.5300e+01    293.277    104.461     20.671    33.1666    25.3919    1490.63 0.0000e+00
        746 25 May 2023 10:31:05     20.718     20.910    10.7511  36.983013     0.8834 1.5164e+01    292.906    104.330     20.718    33.1667    25.3920    1490.63 0.0000e+00
        747 25 May 2023 10:31:05     20.765     20.957    10.7511  36.983055     0.8884 1.5032e+01    292.958    104.348     20.765    33.1667    25.3920    1490.63 0.0000e+00
        748 25 May 2023 10:31:05     20.812     21.004    10.7510  36.983093     0.8318 1.4904e+01    292.568    104.210     20.812    33.1668    25.3921    1490.63 0.0000e+00
        749 25 May 2023 10:31:05     20.859     21.052    10.7510  36.983150     0.8358 1.4777e+01    292.456    104.170     20.859    33.1669    25.3921    1490.63 0.0000e+00
        750 25 May 2023 10:31:05     20.906     21.099    10.7510  36.983208     0.8318 1.4623e+01    292.363    104.137     20.906    33.1669    25.3922    1490.63 0.0000e+00
        751 25 May 2023 10:31:06     20.952     21.145    10.7510  36.983242     0.8398 1.4524e+01    292.485    104.180     20.952    33.1670    25.3922    1490.63 0.0000e+00
        752 25 May 2023 10:31:06     20.998     21.192    10.7509  36.983223     0.7465 1.4376e+01    292.477    104.176     20.998    33.1669    25.3922    1490.63 0.0000e+00
        753 25 May 2023 10:31:06     21.044     21.238    10.7509  36.983139     0.7594 1.4241e+01    292.534    104.195     21.044    33.1669    25.3922    1490.63 0.0000e+00
        754 25 May 2023 10:31:06     21.090     21.285    10.7509  36.983032     0.6732 1.4111e+01    292.423    104.154     21.090    33.1668    25.3921    1490.63 0.0000e+00
        755 25 May 2023 10:31:06     21.136     21.331    10.7508  36.982944     0.6831 1.3988e+01    292.192    104.070     21.136    33.1667    25.3921    1490.63 0.0000e+00
        756 25 May 2023 10:31:07     21.182     21.378    10.7507  36.982918     0.6672 1.3857e+01    292.271    104.098     21.182    33.1668    25.3921    1490.63 0.0000e+00
        757 25 May 2023 10:31:07     21.228     21.424    10.7506  36.983002     0.6573 1.3727e+01    292.296    104.107     21.228    33.1669    25.3922    1490.63 0.0000e+00
        758 25 May 2023 10:31:07     21.275     21.471    10.7505  36.983170     0.9717 1.3646e+01    292.299    104.108     21.275    33.1671    25.3924    1490.64 0.0000e+00
        759 25 May 2023 10:31:07     21.322     21.518    10.7505  36.983372     0.9776 1.3477e+01    292.405    104.146     21.322    33.1674    25.3926    1490.64 0.0000e+00
        760 25 May 2023 10:31:07     21.368     21.566    10.7505  36.983608     0.8814 1.3337e+01    292.495    104.178     21.368    33.1676    25.3928    1490.64 0.0000e+00
        761 25 May 2023 10:31:09     21.415     21.613    10.7505  36.983917     0.8894 1.3226e+01    292.624    104.224     21.415    33.1679    25.3930    1490.64 0.0000e+00
        762 25 May 2023 10:31:09     21.462     21.660    10.7505  36.984352     0.8725 1.3122e+01    293.120    104.400     21.462    33.1683    25.3933    1490.64 0.0000e+00
        763 25 May 2023 10:31:09     21.509     21.708    10.7506  36.984856     0.7912 1.2968e+01    293.641    104.585     21.509    33.1687    25.3936    1490.64 0.0000e+00
        764 25 May 2023 10:31:09     21.557     21.756    10.7507  36.985214     0.8001 1.2844e+01    294.472    104.882     21.557    33.1689    25.3938    1490.64 0.0000e+00
        765 25 May 2023 10:31:09     21.604     21.804    10.7508  36.985336     0.7575 1.2693e+01    295.593    105.281     21.604    33.1689    25.3937    1490.64 0.0000e+00
        766 25 May 2023 10:31:10     21.652     21.852    10.7510  36.985279     0.7584 1.2569e+01    296.436    105.581     21.652    33.1687    25.3936    1490.64 0.0000e+00
        767 25 May 2023 10:31:10     21.699     21.900    10.7511  36.985092     0.8259 1.2481e+01    297.426    105.933     21.699    33.1684    25.3933    1490.65 0.0000e+00
        768 25 May 2023 10:31:10     21.747     21.947    10.7511  36.984791     0.8249 1.2378e+01    298.123    106.181     21.747    33.1680    25.3930    1490.65 0.0000e+00
        769 25 May 2023 10:31:10     21.793     21.995    10.7510  36.984322     0.8487 1.2303e+01    298.757    106.407     21.793    33.1676    25.3927    1490.65 0.0000e+00
        770 25 May 2023 10:31:10     21.840     22.042    10.7508  36.983730     0.8398 1.2134e+01    298.840    106.437     21.840    33.1672    25.3924    1490.65 0.0000e+00
        771 25 May 2023 10:31:10     21.886     22.089    10.7505  36.983177     0.7485 1.2018e+01    299.037    106.508     21.886    33.1669    25.3922    1490.65 0.0000e+00
        772 25 May 2023 10:31:11     21.932     22.135    10.7502  36.982708     0.7515 1.1913e+01    298.850    106.442     21.932    33.1667    25.3921    1490.64 0.0000e+00
        773 25 May 2023 10:31:11     21.978     22.181    10.7499  36.982365     0.9003 1.1810e+01    298.518    106.324     21.978    33.1666    25.3921    1490.64 0.0000e+00
        774 25 May 2023 10:31:11     22.024     22.228    10.7496  36.982193     0.9092 1.1663e+01    298.467    106.308     22.024    33.1666    25.3922    1490.64 0.0000e+00
        775 25 May 2023 10:31:11     22.070     22.274    10.7494  36.982105     0.7039 1.1557e+01    298.182    106.206     22.070    33.1667    25.3923    1490.64 0.0000e+00
        776 25 May 2023 10:31:11     22.116     22.320    10.7493  36.981987     0.7168 1.1496e+01    298.091    106.173     22.116    33.1667    25.3923    1490.64 0.0000e+00
        777 25 May 2023 10:31:12     22.161     22.366    10.7493  36.981834     0.6761 1.1381e+01    297.998    106.139     22.161    33.1665    25.3922    1490.64 0.0000e+00
        778 25 May 2023 10:31:12     22.206     22.411    10.7493  36.981678     0.6920 1.1302e+01    297.850    106.086     22.206    33.1664    25.3921    1490.65 0.0000e+00
        779 25 May 2023 10:31:12     22.251     22.457    10.7493  36.981503     0.6246 1.1186e+01    297.442    105.941     22.251    33.1662    25.3919    1490.65 0.0000e+00
        780 25 May 2023 10:31:12     22.297     22.503    10.7493  36.981365     0.6305 1.1123e+01    297.462    105.947     22.297    33.1660    25.3918    1490.65 0.0000e+00
        781 25 May 2023 10:31:12     22.342     22.549    10.7492  36.981297     0.6146 1.1006e+01    297.313    105.894     22.342    33.1660    25.3917    1490.65 0.0000e+00
        782 25 May 2023 10:31:14     22.388     22.595    10.7492  36.981277     0.6077 1.0911e+01    297.039    105.796     22.388    33.1660    25.3918    1490.65 0.0000e+00
        783 25 May 2023 10:31:14     22.434     22.641    10.7491  36.981304     0.9241 1.0771e+01    296.733    105.687     22.434    33.1660    25.3918    1490.65 0.0000e+00
        784 25 May 2023 10:31:14     22.480     22.688    10.7491  36.981354     0.9201 1.0677e+01    296.689    105.671     22.480    33.1661    25.3919    1490.65 0.0000e+00
        785 25 May 2023 10:31:14     22.527     22.735    10.7490  36.981419     0.8864 1.0568e+01    296.038    105.439     22.527    33.1662    25.3920    1490.65 0.0000e+00
        786 25 May 2023 10:31:14     22.573     22.782    10.7490  36.981522     0.9826 1.0450e+01    296.388    105.564     22.573    33.1663    25.3921    1490.65 0.0000e+00
        787 25 May 2023 10:31:15     22.620     22.829    10.7490  36.981682     0.9836 1.0393e+01    296.508    105.607     22.620    33.1665    25.3922    1490.65 0.0000e+00
        788 25 May 2023 10:31:15     22.666     22.876    10.7491  36.981907     0.8021 1.0280e+01    296.563    105.627     22.666    33.1666    25.3923    1490.65 0.0000e+00
        789 25 May 2023 10:31:15     22.712     22.922    10.7492  36.982136     0.8001 1.0195e+01    296.578    105.633     22.712    33.1667    25.3923    1490.65 0.0000e+00
        790 25 May 2023 10:31:15     22.759     22.969    10.7495  36.982323     0.8021 1.0107e+01    296.831    105.725     22.759    33.1666    25.3922    1490.66 0.0000e+00
        791 25 May 2023 10:31:15     22.804     23.015    10.7497  36.982456     0.7852 1.0047e+01    296.987    105.781     22.804    33.1665    25.3921    1490.66 0.0000e+00
        792 25 May 2023 10:31:15     22.850     23.061    10.7500  36.982475     0.7168 9.9617e+00    296.878    105.743     22.850    33.1663    25.3919    1490.66 0.0000e+00
        793 25 May 2023 10:31:16     22.896     23.108    10.7501  36.982342     0.7247 9.8447e+00    296.877    105.743     22.896    33.1659    25.3916    1490.66 0.0000e+00
        794 25 May 2023 10:31:16     22.942     23.154    10.7502  36.982105     0.6067 9.7270e+00    296.304    105.539     22.942    33.1656    25.3913    1490.66 0.0000e+00
        795 25 May 2023 10:31:16     22.988     23.201    10.7502  36.981880     0.6087 9.6444e+00    296.069    105.456     22.988    33.1654    25.3912    1490.66 0.0000e+00
        796 25 May 2023 10:31:16     23.034     23.247    10.7501  36.981735     0.6573 9.5374e+00    296.035    105.442     23.034    33.1654    25.3911    1490.66 0.0000e+00
        797 25 May 2023 10:31:16     23.079     23.293    10.7499  36.981647     0.6662 9.4151e+00    296.010    105.433     23.079    33.1654    25.3912    1490.66 0.0000e+00
        798 25 May 2023 10:31:18     23.124     23.337    10.7498  36.981602     0.7386 9.3597e+00    296.214    105.506     23.124    33.1654    25.3912    1490.66 0.0000e+00
        799 25 May 2023 10:31:18     23.167     23.381    10.7497  36.981560     0.7436 9.2964e+00    296.163    105.487     23.167    33.1655    25.3913    1490.66 0.0000e+00
        800 25 May 2023 10:31:18     23.210     23.424    10.7496  36.981510     0.7743 9.2275e+00    296.845    105.730     23.210    33.1655    25.3913    1490.66 0.0000e+00
        801 25 May 2023 10:31:18     23.252     23.467    10.7495  36.981495     0.7694 9.1853e+00    296.467    105.595     23.252    33.1655    25.3914    1490.66 0.0000e+00
        802 25 May 2023 10:31:18     23.294     23.509    10.7495  36.981541     0.7485 9.1013e+00    297.043    105.801     23.294    33.1656    25.3914    1490.66 0.0000e+00
        803 25 May 2023 10:31:19     23.336     23.551    10.7495  36.981644     0.7515 9.0556e+00    296.983    105.780     23.336    33.1656    25.3914    1490.66 0.0000e+00
        804 25 May 2023 10:31:19     23.378     23.594    10.7496  36.981838     0.7882 8.9669e+00    296.988    105.782     23.378    33.1657    25.3915    1490.67 0.0000e+00
        805 25 May 2023 10:31:19     23.420     23.637    10.7497  36.982140     0.7912 8.9141e+00    296.888    105.747     23.420    33.1659    25.3916    1490.67 0.0000e+00
        806 25 May 2023 10:31:19     23.463     23.680    10.7498  36.982548     0.7723 8.7537e+00    296.911    105.754     23.463    33.1662    25.3918    1490.67 0.0000e+00
        807 25 May 2023 10:31:19     23.505     23.722    10.7500  36.982960     0.8090 8.7022e+00    296.910    105.755     23.505    33.1664    25.3920    1490.67 0.0000e+00
        808 25 May 2023 10:31:19     23.547     23.764    10.7503  36.983261     0.8100 8.6302e+00    297.180    105.851     23.547    33.1664    25.3919    1490.67 0.0000e+00
        809 25 May 2023 10:31:20     23.588     23.806    10.7506  36.983444     0.6940 8.5644e+00    296.955    105.771     23.588    33.1663    25.3918    1490.67 0.0000e+00
        810 25 May 2023 10:31:20     23.628     23.846    10.7509  36.983551     0.6811 8.5028e+00    297.128    105.833     23.628    33.1661    25.3916    1490.67 0.0000e+00
        811 25 May 2023 10:31:20     23.667     23.886    10.7511  36.983574     0.7327 8.4675e+00    296.882    105.746     23.667    33.1660    25.3914    1490.68 0.0000e+00
        812 25 May 2023 10:31:20     23.706     23.925    10.7512  36.983509     0.7138 8.3956e+00    296.609    105.649     23.706    33.1658    25.3912    1490.68 0.0000e+00
        813 25 May 2023 10:31:20     23.745     23.965    10.7513  36.983356     0.8249 8.2861e+00    296.949    105.771     23.745    33.1656    25.3911    1490.68 0.0000e+00
        814 25 May 2023 10:31:22     23.784     24.004    10.7512  36.983162     0.8269 8.2086e+00    296.747    105.700     23.784    33.1654    25.3910    1490.68 0.0000e+00
        815 25 May 2023 10:31:22     23.822     24.042    10.7511  36.983044     0.6493 8.1140e+00    297.200    105.861     23.822    33.1654    25.3909    1490.68 0.0000e+00
        816 25 May 2023 10:31:22     23.858     24.078    10.7510  36.983025     0.6335 8.0415e+00    296.570    105.637     23.858    33.1654    25.3910    1490.68 0.0000e+00
        817 25 May 2023 10:31:22     23.892     24.113    10.7509  36.983055     0.6910 8.0029e+00    296.503    105.613     23.892    33.1655    25.3911    1490.68 0.0000e+00
        818 25 May 2023 10:31:22     23.923     24.145    10.7509  36.983120     0.6870 7.9436e+00    297.102    105.827     23.923    33.1656    25.3912    1490.68 0.0000e+00
        819 25 May 2023 10:31:23     23.951     24.173    10.7509  36.983219     0.7505 7.8986e+00    297.067    105.815     23.951    33.1657    25.3912    1490.68 0.0000e+00
        820 25 May 2023 10:31:23     23.976     24.197    10.7509  36.983330     0.7684 7.8710e+00    297.081    105.820     23.976    33.1657    25.3913    1490.68 0.0000e+00
        821 25 May 2023 10:31:23     23.997     24.219    10.7510  36.983444     0.8001 7.8607e+00    296.917    105.761     23.997    33.1658    25.3913    1490.68 0.0000e+00
        822 25 May 2023 10:31:23     24.015     24.237    10.7511  36.983547     0.7981 7.8127e+00    296.658    105.670     24.015    33.1658    25.3913    1490.68 0.0000e+00
        823 25 May 2023 10:31:23     24.031     24.253    10.7512  36.983620     0.9687 7.8093e+00    296.610    105.654     24.031    33.1657    25.3912    1490.68 0.0000e+00
        824 25 May 2023 10:31:24     24.043     24.266    10.7513  36.983685     0.9767 7.7752e+00    296.579    105.643     24.043    33.1657    25.3912    1490.68 0.0000e+00
        825 25 May 2023 10:31:24     24.053     24.275    10.7515  36.983780     1.0084 7.7599e+00    296.555    105.636     24.053    33.1657    25.3911    1490.68 0.0000e+00
        826 25 May 2023 10:31:24     24.059     24.281    10.7516  36.983910     1.0183 7.7633e+00    296.232    105.521     24.059    33.1657    25.3911    1490.68 0.0000e+00
        827 25 May 2023 10:31:24     24.061     24.284    10.7517  36.984058     0.8775 7.7260e+00    296.284    105.541     24.061    33.1657    25.3911    1490.68 0.0000e+00
        828 25 May 2023 10:31:24     24.060     24.283    10.7519  36.984222     0.8755 7.7345e+00    296.617    105.660     24.060    33.1658    25.3911    1490.68 0.0000e+00
        829 25 May 2023 10:31:24     24.055     24.278    10.7520  36.984398     0.8527 7.7210e+00    296.510    105.623     24.055    33.1658    25.3911    1490.68 0.0000e+00
        830 25 May 2023 10:31:26     24.046     24.269    10.7522  36.984562     0.7654 7.7429e+00    296.662    105.677     24.046    33.1658    25.3911    1490.69 0.0000e+00
        831 25 May 2023 10:31:26     24.034     24.256    10.7524  36.984711     0.7773 7.8059e+00    296.608    105.658     24.034    33.1658    25.3911    1490.69 0.0000e+00
        832 25 May 2023 10:31:26     24.018     24.240    10.7525  36.984871     0.8884 7.8418e+00    296.091    105.473     24.018    33.1658    25.3911    1490.69 0.0000e+00
        833 25 May 2023 10:31:26     23.999     24.221    10.7527  36.985001     0.8874 7.8951e+00    296.457    105.602     23.999    33.1658    25.3910    1490.69 0.0000e+00
        834 25 May 2023 10:31:26     23.979     24.200    10.7528  36.985081     0.7475 7.8969e+00    296.278    105.538     23.979    33.1658    25.3910    1490.69 0.0000e+00
        835 25 May 2023 10:31:27     23.956     24.178    10.7530  36.985134     0.7545 7.9506e+00    295.955    105.422     23.956    33.1657    25.3909    1490.69 0.0000e+00
        836 25 May 2023 10:31:27     23.932     24.153    10.7531  36.985180     0.7575 7.9610e+00    296.016    105.444     23.932    33.1656    25.3908    1490.69 0.0000e+00
        837 25 May 2023 10:31:27     23.906     24.127    10.7532  36.985249     0.7465 7.9889e+00    296.505    105.618     23.906    33.1656    25.3908    1490.69 0.0000e+00
        838 25 May 2023 10:31:27     23.878     24.099    10.7533  36.985386     0.9122 8.0556e+00    296.519    105.623     23.878    33.1656    25.3908    1490.69 0.0000e+00
        839 25 May 2023 10:31:27     23.849     24.069    10.7535  36.985580     0.9033 8.0980e+00    296.165    105.496     23.849    33.1657    25.3908    1490.69 0.0000e+00
        840 25 May 2023 10:31:28     23.818     24.039    10.7537  36.985840     0.8140 8.1781e+00    296.408    105.582     23.818    33.1658    25.3908    1490.69 0.0000e+00
        841 25 May 2023 10:31:28     23.787     24.007    10.7540  36.986164     0.8199 8.2644e+00    296.121    105.480     23.787    33.1659    25.3909    1490.69 0.0000e+00
        842 25 May 2023 10:31:28     23.756     23.976    10.7543  36.986481     0.7049 8.3480e+00    296.175    105.499     23.756    33.1659    25.3909    1490.69 0.0000e+00
        843 25 May 2023 10:31:28     23.725     23.944    10.7546  36.986759     0.6999 8.3754e+00    296.158    105.493     23.725    33.1660    25.3908    1490.69 0.0000e+00
        844 25 May 2023 10:31:28     23.694     23.913    10.7549  36.987026     0.8309 8.3883e+00    295.869    105.390     23.694    33.1660    25.3907    1490.69 0.0000e+00
        845 25 May 2023 10:31:30     23.664     23.883    10.7552  36.987270     0.8398 8.3993e+00    295.800    105.366     23.664    33.1659    25.3907    1490.69 0.0000e+00
        846 25 May 2023 10:31:30     23.634     23.852    10.7555  36.987431     0.8021 8.4898e+00    296.066    105.460     23.634    33.1658    25.3905    1490.69 0.0000e+00
        847 25 May 2023 10:31:30     23.603     23.821    10.7557  36.987453     0.7951 8.5065e+00    296.144    105.488     23.603    33.1657    25.3904    1490.69 0.0000e+00
        848 25 May 2023 10:31:30     23.571     23.789    10.7559  36.987370     0.9042 8.5606e+00    295.973    105.427     23.571    33.1655    25.3902    1490.69 0.0000e+00
        849 25 May 2023 10:31:30     23.540     23.757    10.7559  36.987175     0.8953 8.6245e+00    295.965    105.424     23.540    33.1653    25.3901    1490.69 0.0000e+00
        850 25 May 2023 10:31:30     23.508     23.725    10.7557  36.986908     0.8497 8.6832e+00    295.820    105.373     23.508    33.1651    25.3900    1490.69 0.0000e+00
        851 25 May 2023 10:31:31     23.476     23.693    10.7556  36.986656     0.8180 8.7557e+00    295.674    105.321     23.476    33.1651    25.3900    1490.69 0.0000e+00
        852 25 May 2023 10:31:31     23.444     23.661    10.7553  36.986458     0.8070 8.8037e+00    295.859    105.386     23.444    33.1651    25.3900    1490.69 0.0000e+00
        853 25 May 2023 10:31:31     23.412     23.629    10.7551  36.986324     0.7456 8.8869e+00    295.942    105.415     23.412    33.1652    25.3901    1490.68 0.0000e+00
        854 25 May 2023 10:31:31     23.381     23.597    10.7549  36.986229     0.7327 8.9141e+00    296.170    105.497     23.381    33.1653    25.3902    1490.68 0.0000e+00
        855 25 May 2023 10:31:31     23.350     23.565    10.7548  36.986080     0.7803 8.9885e+00    296.522    105.622     23.350    33.1652    25.3902    1490.68 0.0000e+00
        856 25 May 2023 10:31:32     23.319     23.534    10.7547  36.985905     0.7872 9.0141e+00    296.440    105.592     23.319    33.1652    25.3902    1490.68 0.0000e+00
        857 25 May 2023 10:31:32     23.288     23.503    10.7546  36.985786     0.9409 9.0457e+00    296.741    105.699     23.288    33.1652    25.3902    1490.68 0.0000e+00
        858 25 May 2023 10:31:32     23.257     23.472    10.7545  36.985725     0.9419 9.0715e+00    296.822    105.728     23.257    33.1652    25.3902    1490.68 0.0000e+00
        859 25 May 2023 10:31:32     23.225     23.440    10.7544  36.985687     0.8070 9.1292e+00    296.742    105.699     23.225    33.1653    25.3903    1490.68 0.0000e+00
        860 25 May 2023 10:31:32     23.194     23.408    10.7544  36.985683     0.8140 9.1853e+00    296.510    105.616     23.194    33.1653    25.3903    1490.68 0.0000e+00
        861 25 May 2023 10:31:34     23.161     23.375    10.7543  36.985687     0.8943 9.2579e+00    296.428    105.587     23.161    33.1654    25.3904    1490.68 0.0000e+00
        862 25 May 2023 10:31:34     23.128     23.342    10.7543  36.985657     0.8894 9.2863e+00    296.338    105.555     23.128    33.1654    25.3904    1490.68 0.0000e+00
        863 25 May 2023 10:31:34     23.095     23.308    10.7542  36.985615     0.9033 9.3699e+00    296.210    105.509     23.095    33.1654    25.3904    1490.68 0.0000e+00
        864 25 May 2023 10:31:34     23.062     23.275    10.7542  36.985565     0.9033 9.4357e+00    296.072    105.460     23.062    33.1654    25.3905    1490.68 0.0000e+00
        865 25 May 2023 10:31:34     23.029     23.241    10.7542  36.985523     0.7039 9.5145e+00    295.976    105.426     23.029    33.1654    25.3905    1490.68 0.0000e+00
        866 25 May 2023 10:31:34     22.996     23.208    10.7542  36.985493     0.7049 9.5311e+00    296.010    105.438     22.996    33.1654    25.3904    1490.67 0.0000e+00
        867 25 May 2023 10:31:35     22.963     23.175    10.7542  36.985474     0.8001 9.5813e+00    296.154    105.489     22.963    33.1654    25.3904    1490.67 0.0000e+00
        868 25 May 2023 10:31:35     22.930     23.141    10.7542  36.985451     0.7971 9.6697e+00    296.009    105.438     22.930    33.1654    25.3904    1490.67 0.0000e+00
        869 25 May 2023 10:31:35     22.896     23.108    10.7541  36.985401     0.8874 9.7100e+00    296.026    105.444     22.896    33.1654    25.3904    1490.67 0.0000e+00
        870 25 May 2023 10:31:35     22.863     23.074    10.7541  36.985298     0.8785 9.7825e+00    296.112    105.474     22.863    33.1653    25.3904    1490.67 0.0000e+00
        871 25 May 2023 10:31:35     22.829     23.040    10.7540  36.985176     0.7227 9.8447e+00    296.002    105.435     22.829    33.1653    25.3904    1490.67 0.0000e+00
        872 25 May 2023 10:31:36     22.794     23.005    10.7540  36.985081     0.7178 9.9247e+00    295.860    105.385     22.794    33.1653    25.3904    1490.67 0.0000e+00
        873 25 May 2023 10:31:36     22.760     22.970    10.7539  36.984962     0.7009 9.9988e+00    295.779    105.357     22.760    33.1652    25.3904    1490.67 0.0000e+00
        874 25 May 2023 10:31:36     22.726     22.936    10.7538  36.984802     0.6751 1.0045e+01    295.600    105.293     22.726    33.1652    25.3903    1490.67 0.0000e+00
        875 25 May 2023 10:31:36     22.692     22.902    10.7537  36.984638     0.6622 1.0093e+01    295.482    105.251     22.692    33.1651    25.3903    1490.67 0.0000e+00
        876 25 May 2023 10:31:36     22.659     22.869    10.7535  36.984489     0.8021 1.0151e+01    295.523    105.265     22.659    33.1651    25.3903    1490.67 0.0000e+00
        877 25 May 2023 10:31:38     22.626     22.835    10.7534  36.984421     0.7932 1.0213e+01    295.332    105.198     22.626    33.1652    25.3904    1490.67 0.0000e+00
        878 25 May 2023 10:31:38     22.593     22.802    10.7533  36.984432     0.8408 1.0240e+01    295.208    105.154     22.593    33.1653    25.3905    1490.66 0.0000e+00
        879 25 May 2023 10:31:38     22.560     22.769    10.7533  36.984440     0.8467 1.0335e+01    295.346    105.202     22.560    33.1653    25.3906    1490.66 0.0000e+00
        880 25 May 2023 10:31:38     22.527     22.735    10.7533  36.984375     0.8190 1.0378e+01    295.364    105.209     22.527    33.1653    25.3905    1490.66 0.0000e+00
        881 25 May 2023 10:31:38     22.494     22.701    10.7533  36.984291     0.8080 1.0414e+01    295.430    105.233     22.494    33.1652    25.3905    1490.66 0.0000e+00
        882 25 May 2023 10:31:39     22.460     22.668    10.7533  36.984253     0.7118 1.0519e+01    295.582    105.288     22.460    33.1652    25.3905    1490.66 0.0000e+00
        883 25 May 2023 10:31:39     22.427     22.634    10.7532  36.984264     0.7297 1.0600e+01    295.432    105.233     22.427    33.1653    25.3905    1490.66 0.0000e+00
        884 25 May 2023 10:31:39     22.394     22.601    10.7532  36.984325     0.7495 1.0633e+01    295.539    105.272     22.394    33.1653    25.3906    1490.66 0.0000e+00
        885 25 May 2023 10:31:39     22.361     22.568    10.7532  36.984398     0.7505 1.0684e+01    295.513    105.263     22.361    33.1654    25.3906    1490.66 0.0000e+00
        886 25 May 2023 10:31:39     22.329     22.535    10.7533  36.984451     0.8576 1.0742e+01    295.429    105.233     22.329    33.1655    25.3907    1490.66 0.0000e+00
        887 25 May 2023 10:31:39     22.297     22.502    10.7533  36.984459     0.8596 1.0820e+01    295.124    105.125     22.297    33.1654    25.3906    1490.66 0.0000e+00
        888 25 May 2023 10:31:40     22.264     22.470    10.7533  36.984447     0.8289 1.0861e+01    294.976    105.072     22.264    33.1654    25.3906    1490.66 0.0000e+00
        889 25 May 2023 10:31:40     22.232     22.438    10.7534  36.984474     0.8318 1.0920e+01    294.803    105.011     22.232    33.1654    25.3906    1490.66 0.0000e+00
        890 25 May 2023 10:31:40     22.200     22.405    10.7534  36.984550     0.7515 1.1016e+01    294.635    104.951     22.200    33.1655    25.3907    1490.66 0.0000e+00
        891 25 May 2023 10:31:40     22.168     22.372    10.7534  36.984631     0.7495 1.1081e+01    294.806    105.012     22.168    33.1656    25.3907    1490.66 0.0000e+00
        892 25 May 2023 10:31:40     22.135     22.340    10.7535  36.984650     0.8070 1.1125e+01    294.988    105.077     22.135    33.1656    25.3907    1490.66 0.0000e+00
        893 25 May 2023 10:31:42     22.103     22.307    10.7535  36.984623     0.8140 1.1184e+01    295.083    105.111     22.103    33.1655    25.3906    1490.66 0.0000e+00
