       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        571 25 May 2023 11:48:23     11.958     12.069    11.0144  37.103340     0.8090 9.4736e+01    292.665    104.742     11.958    33.0523    25.2565    1491.27 0.0000e+00
        572 25 May 2023 11:48:23     12.000     12.111    11.0144  37.103348     0.8011 9.4199e+01    292.897    104.824     12.000    33.0522    25.2564    1491.27 0.0000e+00
        573 25 May 2023 11:48:23     12.042     12.153    11.0144  37.103313     0.7882 9.2484e+01    293.039    104.874     12.042    33.0521    25.2564    1491.27 0.0000e+00
        574 25 May 2023 11:48:24     12.085     12.196    11.0145  37.103207     0.7436 9.2646e+01    293.037    104.872     12.085    33.0520    25.2562    1491.27 0.0000e+00
        575 25 May 2023 11:48:24     12.127     12.239    11.0144  37.102966     0.7317 9.2000e+01    292.989    104.854     12.127    33.0518    25.2561    1491.28 0.0000e+00
        576 25 May 2023 11:48:24     12.169     12.281    11.0143  37.102543     0.7317 9.0820e+01    292.898    104.822     12.169    33.0515    25.2559    1491.27 0.0000e+00
        577 25 May 2023 11:48:24     12.212     12.324    11.0140  37.102032     0.7297 8.9951e+01    292.824    104.795     12.212    33.0512    25.2557    1491.27 0.0000e+00
        578 25 May 2023 11:48:24     12.254     12.367    11.0136  37.101509     0.7545 8.9147e+01    292.797    104.786     12.254    33.0510    25.2557    1491.27 0.0000e+00
        579 25 May 2023 11:48:24     12.297     12.411    11.0131  37.101181     0.7485 8.8526e+01    292.699    104.750     12.297    33.0511    25.2558    1491.27 0.0000e+00
        580 25 May 2023 11:48:25     12.340     12.454    11.0127  37.101261     0.7584 8.7870e+01    292.452    104.661     12.340    33.0515    25.2562    1491.27 0.0000e+00
        581 25 May 2023 11:48:25     12.383     12.497    11.0124  37.101452     0.7515 8.6838e+01    292.294    104.604     12.383    33.0520    25.2566    1491.27 0.0000e+00
        582 25 May 2023 11:48:25     12.426     12.540    11.0121  37.101482     0.7237 8.6233e+01    291.947    104.480     12.426    33.0523    25.2569    1491.27 0.0000e+00
        583 25 May 2023 11:48:25     12.468     12.582    11.0116  37.101303     0.8398 8.5575e+01    291.906    104.464     12.468    33.0525    25.2572    1491.27 0.0000e+00
        584 25 May 2023 11:48:25     12.509     12.624    11.0111  37.100906     0.8279 8.4700e+01    291.909    104.465     12.509    33.0526    25.2573    1491.27 0.0000e+00
        585 25 May 2023 11:48:27     12.551     12.666    11.0104  37.100456     0.7832 8.3760e+01    291.899    104.460     12.551    33.0528    25.2576    1491.27 0.0000e+00
        586 25 May 2023 11:48:27     12.591     12.707    11.0095  37.100098     0.7803 8.3413e+01    292.065    104.520     12.591    33.0531    25.2580    1491.27 0.0000e+00
        587 25 May 2023 11:48:27     12.632     12.748    11.0087  37.099804     0.6950 8.2904e+01    291.869    104.450     12.632    33.0535    25.2585    1491.27 0.0000e+00
        588 25 May 2023 11:48:27     12.672     12.789    11.0080  37.099533     0.6999 8.1751e+01    292.110    104.535     12.672    33.0539    25.2589    1491.26 0.0000e+00
        589 25 May 2023 11:48:27     12.712     12.830    11.0074  37.099262     0.6563 8.0951e+01    292.227    104.575     12.712    33.0542    25.2592    1491.26 0.0000e+00
        590 25 May 2023 11:48:28     12.753     12.870    11.0069  37.099010     0.6424 8.0880e+01    292.449    104.654     12.753    33.0543    25.2594    1491.26 0.0000e+00
        591 25 May 2023 11:48:28     12.793     12.911    11.0065  37.098812     0.6722 7.9965e+01    292.411    104.640     12.793    33.0545    25.2596    1491.26 0.0000e+00
        592 25 May 2023 11:48:28     12.834     12.952    11.0061  37.098656     0.6672 7.8836e+01    292.643    104.723     12.834    33.0547    25.2598    1491.26 0.0000e+00
        593 25 May 2023 11:48:28     12.874     12.993    11.0057  37.098606     0.7009 7.8475e+01    292.794    104.777     12.874    33.0549    25.2601    1491.26 0.0000e+00
        594 25 May 2023 11:48:28     12.915     13.034    11.0055  37.098652     0.6950 7.7774e+01    292.620    104.713     12.915    33.0552    25.2604    1491.26 0.0000e+00
        595 25 May 2023 11:48:28     12.955     13.074    11.0053  37.098640     0.6880 7.7131e+01    292.289    104.596     12.955    33.0553    25.2605    1491.26 0.0000e+00
        596 25 May 2023 11:48:29     12.995     13.115    11.0052  37.098541     0.6791 7.6828e+01    291.895    104.454     12.995    33.0553    25.2605    1491.26 0.0000e+00
        597 25 May 2023 11:48:29     13.036     13.156    11.0051  37.098434     0.7128 7.5892e+01    291.840    104.436     13.036    33.0553    25.2605    1491.26 0.0000e+00
        598 25 May 2023 11:48:29     13.077     13.197    11.0049  37.098385     0.7098 7.5149e+01    291.719    104.391     13.077    33.0554    25.2606    1491.26 0.0000e+00
        599 25 May 2023 11:48:29     13.117     13.238    11.0046  37.098358     0.9142 7.4104e+01    291.742    104.398     13.117    33.0556    25.2608    1491.26 0.0000e+00
        600 25 May 2023 11:48:29     13.158     13.280    11.0044  37.098251     0.9132 7.3700e+01    291.985    104.485     13.158    33.0556    25.2609    1491.26 0.0000e+00
        601 25 May 2023 11:48:31     13.200     13.321    11.0042  37.098053     0.8527 7.2963e+01    292.206    104.564     13.200    33.0556    25.2609    1491.26 0.0000e+00
        602 25 May 2023 11:48:31     13.241     13.363    11.0039  37.097889     0.8527 7.2201e+01    292.382    104.627     13.241    33.0557    25.2610    1491.26 0.0000e+00
        603 25 May 2023 11:48:31     13.283     13.406    11.0037  37.097813     0.8537 7.1337e+01    292.683    104.735     13.283    33.0558    25.2612    1491.26 0.0000e+00
        604 25 May 2023 11:48:31     13.325     13.448    11.0034  37.097691     0.8517 7.0716e+01    292.669    104.730     13.325    33.0559    25.2613    1491.26 0.0000e+00
        605 25 May 2023 11:48:31     13.368     13.491    11.0032  37.097458     0.8398 7.0039e+01    292.857    104.797     13.368    33.0559    25.2613    1491.26 0.0000e+00
        606 25 May 2023 11:48:32     13.410     13.534    11.0028  37.097260     1.0173 6.9505e+01    292.928    104.823     13.410    33.0560    25.2614    1491.26 0.0000e+00
        607 25 May 2023 11:48:32     13.453     13.577    11.0024  37.097206     1.0134 6.8794e+01    293.135    104.895     13.453    33.0563    25.2618    1491.26 0.0000e+00
        608 25 May 2023 11:48:32     13.495     13.620    11.0020  37.097248     0.7584 6.8329e+01    293.439    105.003     13.495    33.0567    25.2621    1491.26 0.0000e+00
        609 25 May 2023 11:48:32     13.538     13.663    11.0017  37.097248     0.7584 6.8060e+01    293.602    105.060     13.538    33.0569    25.2623    1491.26 0.0000e+00
        610 25 May 2023 11:48:32     13.580     13.705    11.0016  37.097187     0.6930 6.7305e+01    293.931    105.177     13.580    33.0570    25.2624    1491.26 0.0000e+00
        611 25 May 2023 11:48:33     13.622     13.747    11.0014  37.097130     0.7019 6.6632e+01    293.639    105.073     13.622    33.0571    25.2626    1491.26 0.0000e+00
        612 25 May 2023 11:48:33     13.663     13.789    11.0012  37.097118     0.7902 6.5936e+01    293.659    105.079     13.663    33.0572    25.2627    1491.26 0.0000e+00
        613 25 May 2023 11:48:33     13.705     13.831    11.0011  37.097115     0.7961 6.5648e+01    293.632    105.069     13.705    33.0573    25.2628    1491.26 0.0000e+00
        614 25 May 2023 11:48:33     13.746     13.872    11.0010  37.097103     0.8001 6.5361e+01    293.653    105.076     13.746    33.0573    25.2628    1491.26 0.0000e+00
        615 25 May 2023 11:48:33     13.786     13.913    11.0009  37.097038     0.7971 6.4735e+01    293.590    105.054     13.786    33.0574    25.2628    1491.26 0.0000e+00
        616 25 May 2023 11:48:33     13.827     13.954    11.0007  37.096928     0.7634 6.4115e+01    293.432    104.997     13.827    33.0574    25.2629    1491.26 0.0000e+00
        617 25 May 2023 11:48:34     13.867     13.995    11.0005  37.096855     0.7684 6.3599e+01    292.850    104.788     13.867    33.0575    25.2630    1491.26 0.0000e+00
        618 25 May 2023 11:48:34     13.907     14.035    11.0003  37.096848     0.6841 6.2907e+01    292.668    104.723     13.907    33.0576    25.2632    1491.26 0.0000e+00
        619 25 May 2023 11:48:34     13.947     14.075    11.0002  37.096867     0.6751 6.2304e+01    292.549    104.680     13.947    33.0578    25.2633    1491.26 0.0000e+00
        620 25 May 2023 11:48:34     13.986     14.115    11.0001  37.096863     0.8527 6.1789e+01    291.985    104.479     13.986    33.0578    25.2634    1491.26 0.0000e+00
        621 25 May 2023 11:48:34     14.026     14.156    11.0000  37.096836     0.8527 6.1519e+01    291.599    104.341     14.026    33.0578    25.2634    1491.26 0.0000e+00
        622 25 May 2023 11:48:36     14.066     14.196    10.9999  37.096802     0.6940 6.0943e+01    291.388    104.266     14.066    33.0579    25.2634    1491.26 0.0000e+00
        623 25 May 2023 11:48:36     14.106     14.236    10.9998  37.096725     0.6860 6.0505e+01    291.291    104.231     14.106    33.0579    25.2634    1491.26 0.0000e+00
        624 25 May 2023 11:48:36     14.145     14.276    10.9996  37.096550     0.7862 5.9860e+01    291.528    104.316     14.145    33.0578    25.2634    1491.26 0.0000e+00
        625 25 May 2023 11:48:36     14.185     14.316    10.9993  37.096352     0.7862 5.9235e+01    291.617    104.348     14.185    33.0579    25.2635    1491.26 0.0000e+00
        626 25 May 2023 11:48:36     14.225     14.356    10.9990  37.096230     0.7584 5.8835e+01    291.810    104.418     14.225    33.0581    25.2638    1491.26 0.0000e+00
        627 25 May 2023 11:48:37     14.265     14.396    10.9986  37.096172     0.8209 5.8450e+01    291.808    104.417     14.265    33.0584    25.2640    1491.26 0.0000e+00
        628 25 May 2023 11:48:37     14.305     14.437    10.9983  37.096153     0.8279 5.7877e+01    292.118    104.528     14.305    33.0586    25.2643    1491.26 0.0000e+00
        629 25 May 2023 11:48:37     14.345     14.477    10.9980  37.096115     0.7188 5.7336e+01    292.235    104.570     14.345    33.0588    25.2645    1491.26 0.0000e+00
        630 25 May 2023 11:48:37     14.386     14.518    10.9978  37.096050     0.7218 5.6898e+01    292.329    104.603     14.386    33.0589    25.2646    1491.26 0.0000e+00
        631 25 May 2023 11:48:37     14.427     14.560    10.9975  37.096004     0.8537 5.6477e+01    292.302    104.593     14.427    33.0591    25.2648    1491.26 0.0000e+00
        632 25 May 2023 11:48:38     14.468     14.601    10.9974  37.095978     0.8606 5.6156e+01    292.163    104.544     14.468    33.0592    25.2649    1491.26 0.0000e+00
        633 25 May 2023 11:48:38     14.509     14.643    10.9972  37.095932     0.8487 5.5412e+01    292.170    104.545     14.509    33.0593    25.2650    1491.26 0.0000e+00
        634 25 May 2023 11:48:38     14.550     14.684    10.9971  37.095901     0.8745 5.5074e+01    292.003    104.486     14.550    33.0593    25.2651    1491.26 0.0000e+00
        635 25 May 2023 11:48:38     14.591     14.726    10.9969  37.095928     0.9122 5.4475e+01    291.787    104.408     14.591    33.0595    25.2652    1491.26 0.0000e+00
        636 25 May 2023 11:48:38     14.632     14.767    10.9968  37.096008     0.8973 5.4000e+01    292.014    104.489     14.632    33.0596    25.2653    1491.26 0.0000e+00
        637 25 May 2023 11:48:38     14.673     14.808    10.9968  37.096096     1.0134 5.3682e+01    292.364    104.614     14.673    33.0597    25.2654    1491.27 0.0000e+00
        638 25 May 2023 11:48:40     14.713     14.849    10.9968  37.096184     1.0213 5.3157e+01    292.629    104.708     14.713    33.0598    25.2655    1491.27 0.0000e+00
        639 25 May 2023 11:48:40     14.754     14.890    10.9968  37.096294     0.8011 5.2774e+01    292.584    104.691     14.754    33.0598    25.2655    1491.27 0.0000e+00
        640 25 May 2023 11:48:40     14.794     14.931    10.9969  37.096432     0.8011 5.2338e+01    292.847    104.784     14.794    33.0599    25.2655    1491.27 0.0000e+00
        641 25 May 2023 11:48:40     14.835     14.972    10.9969  37.096581     0.9261 5.1802e+01    292.893    104.800     14.835    33.0600    25.2656    1491.27 0.0000e+00
        642 25 May 2023 11:48:40     14.876     15.013    10.9970  37.096710     0.9241 5.1362e+01    293.403    104.982     14.876    33.0600    25.2656    1491.27 0.0000e+00
        643 25 May 2023 11:48:41     14.916     15.053    10.9971  37.096806     0.6216 5.0904e+01    293.815    105.128     14.916    33.0600    25.2656    1491.27 0.0000e+00
        644 25 May 2023 11:48:41     14.956     15.094    10.9972  37.096882     0.6255 5.0505e+01    293.691    105.083     14.956    33.0600    25.2655    1491.27 0.0000e+00
        645 25 May 2023 11:48:41     14.996     15.134    10.9973  37.096943     0.6424 5.0021e+01    293.811    105.127     14.996    33.0600    25.2655    1491.27 0.0000e+00
        646 25 May 2023 11:48:41     15.036     15.174    10.9973  37.096977     0.6345 4.9499e+01    294.068    105.218     15.036    33.0600    25.2655    1491.27 0.0000e+00
        647 25 May 2023 11:48:41     15.075     15.214    10.9973  37.096996     0.6979 4.9229e+01    294.212    105.270     15.075    33.0600    25.2656    1491.27 0.0000e+00
        648 25 May 2023 11:48:42     15.114     15.253    10.9972  37.097004     0.6970 4.8917e+01    294.096    105.228     15.114    33.0601    25.2656    1491.27 0.0000e+00
        649 25 May 2023 11:48:42     15.153     15.292    10.9971  37.097000     0.6821 4.8354e+01    294.034    105.206     15.153    33.0601    25.2657    1491.27 0.0000e+00
        650 25 May 2023 11:48:42     15.191     15.331    10.9970  37.096989     0.6384 4.8016e+01    293.780    105.115     15.191    33.0602    25.2657    1491.27 0.0000e+00
        651 25 May 2023 11:48:42     15.230     15.371    10.9969  37.096962     0.6404 4.7775e+01    293.650    105.068     15.230    33.0602    25.2658    1491.28 0.0000e+00
        652 25 May 2023 11:48:42     15.269     15.410    10.9968  37.096909     0.6722 4.7245e+01    293.666    105.074     15.269    33.0603    25.2659    1491.28 0.0000e+00
        653 25 May 2023 11:48:42     15.308     15.449    10.9966  37.096821     0.6751 4.6721e+01    293.394    104.976     15.308    33.0603    25.2659    1491.28 0.0000e+00
        654 25 May 2023 11:48:44     15.347     15.489    10.9964  37.096703     0.7565 4.6548e+01    293.310    104.947     15.347    33.0604    25.2660    1491.28 0.0000e+00
        655 25 May 2023 11:48:44     15.387     15.528    10.9962  37.096558     0.7515 4.6062e+01    293.259    104.929     15.387    33.0604    25.2661    1491.28 0.0000e+00
        656 25 May 2023 11:48:44     15.426     15.568    10.9959  37.096397     0.7208 4.5621e+01    293.131    104.883     15.426    33.0605    25.2662    1491.28 0.0000e+00
        657 25 May 2023 11:48:44     15.466     15.608    10.9955  37.096226     0.7188 4.5332e+01    293.221    104.916     15.466    33.0607    25.2664    1491.27 0.0000e+00
        658 25 May 2023 11:48:44     15.506     15.649    10.9951  37.096069     0.9687 4.4761e+01    293.209    104.912     15.506    33.0608    25.2666    1491.27 0.0000e+00
        659 25 May 2023 11:48:45     15.545     15.689    10.9948  37.095947     0.9677 4.4497e+01    293.109    104.875     15.545    33.0610    25.2668    1491.27 0.0000e+00
        660 25 May 2023 11:48:45     15.585     15.729    10.9945  37.095860     0.7971 4.4129e+01    293.288    104.939     15.585    33.0612    25.2670    1491.27 0.0000e+00
        661 25 May 2023 11:48:45     15.625     15.769    10.9942  37.095779     0.7932 4.3821e+01    293.270    104.932     15.625    33.0613    25.2671    1491.27 0.0000e+00
        662 25 May 2023 11:48:45     15.665     15.809    10.9940  37.095737     0.7396 4.3506e+01    293.160    104.893     15.665    33.0615    25.2673    1491.27 0.0000e+00
        663 25 May 2023 11:48:45     15.705     15.850    10.9938  37.095737     0.7495 4.2939e+01    293.141    104.886     15.705    33.0616    25.2674    1491.27 0.0000e+00
        664 25 May 2023 11:48:46     15.745     15.890    10.9937  37.095741     0.7783 4.2761e+01    293.117    104.878     15.745    33.0617    25.2675    1491.27 0.0000e+00
        665 25 May 2023 11:48:46     15.785     15.931    10.9936  37.095737     0.7852 4.2425e+01    293.036    104.849     15.785    33.0618    25.2676    1491.27 0.0000e+00
        666 25 May 2023 11:48:46     15.826     15.972    10.9935  37.095734     0.7495 4.1863e+01    293.096    104.870     15.826    33.0618    25.2676    1491.28 0.0000e+00
        667 25 May 2023 11:48:46     15.866     16.013    10.9935  37.095703     0.7515 4.1662e+01    293.121    104.879     15.866    33.0618    25.2676    1491.28 0.0000e+00
        668 25 May 2023 11:48:46     15.907     16.054    10.9934  37.095657     0.7456 4.1101e+01    293.014    104.841     15.907    33.0618    25.2676    1491.28 0.0000e+00
        669 25 May 2023 11:48:48     15.947     16.094    10.9933  37.095646     0.7495 4.0850e+01    293.074    104.862     15.947    33.0618    25.2677    1491.28 0.0000e+00
        670 25 May 2023 11:48:48     15.987     16.135    10.9933  37.095699     0.7218 4.0618e+01    293.176    104.899     15.987    33.0619    25.2677    1491.28 0.0000e+00
        671 25 May 2023 11:48:48     16.027     16.175    10.9934  37.095798     0.7803 4.0168e+01    293.182    104.901     16.027    33.0619    25.2677    1491.28 0.0000e+00
        672 25 May 2023 11:48:48     16.066     16.214    10.9934  37.095928     0.7743 3.9931e+01    293.319    104.950     16.066    33.0620    25.2678    1491.28 0.0000e+00
        673 25 May 2023 11:48:48     16.105     16.254    10.9936  37.095982     1.0659 3.9549e+01    293.188    104.903     16.105    33.0619    25.2677    1491.28 0.0000e+00
        674 25 May 2023 11:48:48     16.144     16.293    10.9937  37.095943     1.0540 3.9247e+01    293.295    104.940     16.144    33.0618    25.2675    1491.28 0.0000e+00
        675 25 May 2023 11:48:49     16.183     16.332    10.9937  37.095921     1.3565 3.8888e+01    293.242    104.920     16.183    33.0617    25.2675    1491.28 0.0000e+00
        676 25 May 2023 11:48:49     16.222     16.372    10.9937  37.095898     1.3436 3.8778e+01    293.171    104.894     16.222    33.0616    25.2675    1491.28 0.0000e+00
        677 25 May 2023 11:48:49     16.261     16.411    10.9936  37.095848     1.7662 3.8407e+01    293.042    104.847     16.261    33.0616    25.2675    1491.28 0.0000e+00
        678 25 May 2023 11:48:49     16.300     16.450    10.9935  37.095825     1.7642 3.8072e+01    293.207    104.906     16.300    33.0617    25.2675    1491.28 0.0000e+00
        679 25 May 2023 11:48:49     16.339     16.489    10.9935  37.095871     0.9836 3.7798e+01    293.355    104.958     16.339    33.0618    25.2676    1491.28 0.0000e+00
        680 25 May 2023 11:48:50     16.377     16.528    10.9934  37.095951     0.9925 3.7330e+01    293.358    104.957     16.377    33.0619    25.2677    1491.28 0.0000e+00
        681 25 May 2023 11:48:50     16.416     16.567    10.9934  37.096024     0.9409 3.7126e+01    293.276    104.928     16.416    33.0619    25.2677    1491.28 0.0000e+00
        682 25 May 2023 11:48:50     16.454     16.606    10.9934  37.096077     0.9548 3.6900e+01    293.333    104.947     16.454    33.0620    25.2677    1491.29 0.0000e+00
        683 25 May 2023 11:48:50     16.493     16.645    10.9935  37.096107     0.8090 3.6634e+01    293.300    104.935     16.493    33.0619    25.2677    1491.29 0.0000e+00
        684 25 May 2023 11:48:50     16.531     16.683    10.9935  37.096119     0.8150 3.6363e+01    293.533    105.017     16.531    33.0619    25.2677    1491.29 0.0000e+00
        685 25 May 2023 11:48:52     16.569     16.722    10.9934  37.096134     0.7981 3.6188e+01    293.475    104.997     16.569    33.0620    25.2677    1491.29 0.0000e+00
        686 25 May 2023 11:48:52     16.607     16.760    10.9934  37.096153     0.7991 3.5889e+01    293.228    104.908     16.607    33.0620    25.2678    1491.29 0.0000e+00
        687 25 May 2023 11:48:52     16.646     16.799    10.9934  37.096161     0.7565 3.5468e+01    293.365    104.957     16.646    33.0620    25.2678    1491.29 0.0000e+00
        688 25 May 2023 11:48:52     16.685     16.839    10.9934  37.096138     0.7565 3.5243e+01    293.533    105.018     16.685    33.0620    25.2678    1491.29 0.0000e+00
        689 25 May 2023 11:48:52     16.724     16.878    10.9934  37.096073     0.8447 3.4952e+01    293.425    104.979     16.724    33.0619    25.2677    1491.29 0.0000e+00
        690 25 May 2023 11:48:52     16.763     16.918    10.9933  37.095947     0.8408 3.4640e+01    293.472    104.996     16.763    33.0618    25.2677    1491.29 0.0000e+00
        691 25 May 2023 11:48:53     16.803     16.958    10.9931  37.095776     0.9400 3.4195e+01    293.338    104.948     16.803    33.0618    25.2677    1491.29 0.0000e+00
        692 25 May 2023 11:48:53     16.842     16.998    10.9928  37.095570     0.9330 3.3920e+01    293.354    104.954     16.842    33.0618    25.2677    1491.29 0.0000e+00
        693 25 May 2023 11:48:53     16.882     17.037    10.9925  37.095379     0.9112 3.3742e+01    293.108    104.866     16.882    33.0619    25.2679    1491.29 0.0000e+00
        694 25 May 2023 11:48:53     16.920     17.076    10.9921  37.095188     0.7118 3.3404e+01    293.329    104.945     16.920    33.0620    25.2680    1491.29 0.0000e+00
        695 25 May 2023 11:48:53     16.959     17.115    10.9918  37.094967     0.7237 3.3179e+01    293.289    104.931     16.959    33.0621    25.2682    1491.29 0.0000e+00
        696 25 May 2023 11:48:54     16.997     17.154    10.9914  37.094715     0.7644 3.2926e+01    293.213    104.904     16.997    33.0622    25.2683    1491.29 0.0000e+00
        697 25 May 2023 11:48:54     17.036     17.193    10.9910  37.094456     0.7614 3.2646e+01    293.478    105.000     17.036    33.0622    25.2684    1491.29 0.0000e+00
        698 25 May 2023 11:48:54     17.074     17.231    10.9906  37.094265     0.8666 3.2489e+01    293.655    105.064     17.074    33.0624    25.2686    1491.29 0.0000e+00
        699 25 May 2023 11:48:54     17.112     17.270    10.9902  37.094170     0.8537 3.2052e+01    293.849    105.134     17.112    33.0627    25.2689    1491.29 0.0000e+00
        700 25 May 2023 11:48:54     17.151     17.309    10.9898  37.094101     0.9727 3.1891e+01    294.012    105.192     17.151    33.0630    25.2692    1491.29 0.0000e+00
        701 25 May 2023 11:48:56     17.190     17.348    10.9895  37.094028     0.9657 3.1710e+01    294.319    105.302     17.190    33.0632    25.2694    1491.29 0.0000e+00
        702 25 May 2023 11:48:56     17.229     17.387    10.9893  37.093967     0.8249 3.1345e+01    294.504    105.368     17.229    33.0633    25.2695    1491.29 0.0000e+00
        703 25 May 2023 11:48:56     17.268     17.427    10.9891  37.093956     0.8160 3.1085e+01    294.634    105.414     17.268    33.0634    25.2697    1491.29 0.0000e+00
        704 25 May 2023 11:48:56     17.307     17.466    10.9890  37.093967     0.7396 3.0821e+01    294.635    105.415     17.307    33.0635    25.2697    1491.29 0.0000e+00
        705 25 May 2023 11:48:56     17.346     17.506    10.9889  37.094006     0.7307 3.0479e+01    294.368    105.319     17.346    33.0636    25.2698    1491.29 0.0000e+00
        706 25 May 2023 11:48:57     17.384     17.545    10.9890  37.094067     1.0262 3.0326e+01    293.924    105.161     17.384    33.0636    25.2698    1491.29 0.0000e+00
        707 25 May 2023 11:48:57     17.423     17.583    10.9890  37.094105     1.0243 3.0062e+01    293.805    105.117     17.423    33.0636    25.2698    1491.29 0.0000e+00
        708 25 May 2023 11:48:57     17.461     17.622    10.9890  37.094143     0.9112 2.9866e+01    293.546    105.021     17.461    33.0636    25.2698    1491.29 0.0000e+00
        709 25 May 2023 11:48:57     17.499     17.660    10.9891  37.094200     0.8983 2.9709e+01    293.539    105.017     17.499    33.0636    25.2698    1491.29 0.0000e+00
        710 25 May 2023 11:48:57     17.537     17.699    10.9891  37.094288     0.6930 2.9521e+01    293.512    105.005     17.537    33.0636    25.2698    1491.29 0.0000e+00
        711 25 May 2023 11:48:57     17.576     17.738    10.9891  37.094425     0.6910 2.9258e+01    293.465    104.987     17.576    33.0637    25.2699    1491.29 0.0000e+00
        712 25 May 2023 11:48:58     17.615     17.777    10.9892  37.094627     0.7208 2.9009e+01    293.734    105.083     17.615    33.0638    25.2699    1491.29 0.0000e+00
        713 25 May 2023 11:48:58     17.655     17.817    10.9893  37.094891     0.7108 2.8807e+01    293.941    105.157     17.655    33.0640    25.2701    1491.29 0.0000e+00
        714 25 May 2023 11:48:58     17.695     17.859    10.9895  37.095177     0.6831 2.8438e+01    294.209    105.254     17.695    33.0641    25.2701    1491.29 0.0000e+00
        715 25 May 2023 11:48:58     17.737     17.901    10.9897  37.095436     0.8527 2.8171e+01    294.428    105.331     17.737    33.0641    25.2701    1491.30 0.0000e+00
        716 25 May 2023 11:48:58     17.779     17.943    10.9899  37.095608     0.8626 2.7902e+01    294.365    105.309     17.779    33.0641    25.2700    1491.30 0.0000e+00
        717 25 May 2023 11:48:59     17.821     17.986    10.9901  37.095634     0.8249 2.7628e+01    294.214    105.255     17.821    33.0639    25.2699    1491.30 0.0000e+00
        718 25 May 2023 11:48:59     17.864     18.029    10.9902  37.095570     0.8160 2.7406e+01    294.246    105.266     17.864    33.0638    25.2697    1491.30 0.0000e+00
        719 25 May 2023 11:48:59     17.906     18.071    10.9902  37.095486     0.7674 2.7114e+01    294.099    105.214     17.906    33.0636    25.2696    1491.30 0.0000e+00
        720 25 May 2023 11:48:59     17.948     18.114    10.9902  37.095402     0.7684 2.6995e+01    293.414    104.968     17.948    33.0635    25.2695    1491.30 0.0000e+00
        721 25 May 2023 11:48:59     17.991     18.157    10.9902  37.095318     0.9439 2.6760e+01    292.655    104.697     17.991    33.0635    25.2695    1491.30 0.0000e+00
        722 25 May 2023 11:49:01     18.033     18.200    10.9901  37.095222     0.9538 2.6498e+01    291.442    104.263     18.033    33.0634    25.2695    1491.30 0.0000e+00
        723 25 May 2023 11:49:01     18.076     18.242    10.9900  37.094997     0.8190 2.6256e+01    290.306    103.856     18.076    33.0633    25.2694    1491.30 0.0000e+00
        724 25 May 2023 11:49:01     18.118     18.286    10.9898  37.094524     0.8090 2.5998e+01    289.421    103.540     18.118    33.0630    25.2692    1491.30 0.0000e+00
        725 25 May 2023 11:49:01     18.162     18.329    10.9894  37.093845     0.7456 2.5778e+01    288.352    103.157     18.162    33.0626    25.2689    1491.30 0.0000e+00
        726 25 May 2023 11:49:01     18.205     18.373    10.9889  37.093182     0.7495 2.5531e+01    287.506    102.855     18.205    33.0624    25.2689    1491.30 0.0000e+00
        727 25 May 2023 11:49:02     18.248     18.416    10.9883  37.092716     0.7733 2.5264e+01    287.093    102.707     18.248    33.0625    25.2691    1491.30 0.0000e+00
        728 25 May 2023 11:49:02     18.291     18.460    10.9876  37.092442     0.7813 2.5115e+01    286.841    102.616     18.291    33.0628    25.2694    1491.30 0.0000e+00
        729 25 May 2023 11:49:02     18.335     18.504    10.9871  37.092327     0.7128 2.4804e+01    287.176    102.736     18.335    33.0631    25.2698    1491.30 0.0000e+00
        730 25 May 2023 11:49:02     18.377     18.547    10.9867  37.092327     0.7237 2.4631e+01    287.484    102.846     18.377    33.0635    25.2701    1491.30 0.0000e+00
        731 25 May 2023 11:49:02     18.420     18.590    10.9864  37.092365     0.8378 2.4411e+01    288.124    103.074     18.420    33.0637    25.2704    1491.30 0.0000e+00
        732 25 May 2023 11:49:02     18.462     18.632    10.9863  37.092422     0.8368 2.4262e+01    288.636    103.256     18.462    33.0639    25.2705    1491.30 0.0000e+00
        733 25 May 2023 11:49:03     18.504     18.674    10.9862  37.092472     0.8150 2.4014e+01    289.087    103.415     18.504    33.0640    25.2706    1491.30 0.0000e+00
        734 25 May 2023 11:49:03     18.545     18.716    10.9861  37.092484     0.8289 2.3862e+01    289.487    103.557     18.545    33.0641    25.2707    1491.30 0.0000e+00
        735 25 May 2023 11:49:03     18.587     18.759    10.9861  37.092434     0.7376 2.3680e+01    289.786    103.665     18.587    33.0640    25.2707    1491.30 0.0000e+00
        736 25 May 2023 11:49:03     18.629     18.801    10.9860  37.092358     0.7366 2.3464e+01    289.853    103.688     18.629    33.0640    25.2706    1491.30 0.0000e+00
        737 25 May 2023 11:49:03     18.671     18.844    10.9860  37.092323     0.7079 2.3249e+01    289.809    103.672     18.671    33.0640    25.2706    1491.30 0.0000e+00
        738 25 May 2023 11:49:05     18.714     18.887    10.9859  37.092297     0.7247 2.3072e+01    289.508    103.565     18.714    33.0640    25.2707    1491.30 0.0000e+00
        739 25 May 2023 11:49:05     18.757     18.930    10.9859  37.092266     0.7218 2.2836e+01    288.879    103.340     18.757    33.0640    25.2707    1491.30 0.0000e+00
