       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        798 25 May 2023 10:11:48     30.264     30.544    10.0132  36.747471     0.6890 3.2155e+00    282.812     99.424     30.264    33.6029    25.8589    1488.68 0.0000e+00
        799 25 May 2023 10:11:48     30.310     30.591    10.0132  36.747517     0.6176 3.1763e+00    281.913     99.109     30.310    33.6030    25.8590    1488.68 0.0000e+00
        800 25 May 2023 10:11:48     30.355     30.637    10.0131  36.747501     0.6097 3.1542e+00    281.036     98.801     30.356    33.6031    25.8590    1488.68 0.0000e+00
        801 25 May 2023 10:11:48     30.399     30.681    10.0130  36.747398     0.4718 3.1390e+00    280.400     98.578     30.399    33.6030    25.8590    1488.68 0.0000e+00
        802 25 May 2023 10:11:50     30.441     30.723    10.0128  36.747334     0.4768 3.1233e+00    280.187     98.504     30.441    33.6031    25.8591    1488.68 0.0000e+00
        803 25 May 2023 10:11:50     30.480     30.762    10.0125  36.747414     0.5968 3.0866e+00    280.404     98.580     30.480    33.6035    25.8594    1488.68 0.0000e+00
        804 25 May 2023 10:11:50     30.517     30.799    10.0123  36.747608     0.5968 3.0631e+00    280.400     98.578     30.517    33.6038    25.8597    1488.68 0.0000e+00
        805 25 May 2023 10:11:50     30.551     30.833    10.0123  36.747795     0.3766 3.0517e+00    280.786     98.713     30.551    33.6040    25.8599    1488.68 0.0000e+00
        806 25 May 2023 10:11:50     30.582     30.865    10.0123  36.747879     0.3776 3.0291e+00    281.150     98.840     30.582    33.6040    25.8599    1488.68 0.0000e+00
        807 25 May 2023 10:11:51     30.611     30.894    10.0124  36.747932     0.5998 3.0086e+00    281.329     98.902     30.611    33.6040    25.8599    1488.68 0.0000e+00
        808 25 May 2023 10:11:51     30.637     30.920    10.0124  36.748169     0.5988 2.9922e+00    281.446     98.943     30.637    33.6042    25.8600    1488.69 0.0000e+00
        809 25 May 2023 10:11:51     30.658     30.942    10.0124  36.748619     0.8467 2.9720e+00    281.330     98.902     30.658    33.6047    25.8604    1488.69 0.0000e+00
        810 25 May 2023 10:11:51     30.676     30.960    10.0126  36.749252     0.8398 2.9629e+00    281.061     98.808     30.676    33.6051    25.8607    1488.69 0.0000e+00
        811 25 May 2023 10:11:51     30.689     30.973    10.0130  36.749924     0.6791 2.9701e+00    280.774     98.707     30.689    33.6054    25.8609    1488.69 0.0000e+00
        812 25 May 2023 10:11:52     30.697     30.981    10.0136  36.750488     0.6791 2.9552e+00    280.783     98.710     30.697    33.6055    25.8608    1488.69 0.0000e+00
        813 25 May 2023 10:11:52     30.700     30.984    10.0142  36.750938     0.4470 2.9759e+00    280.312     98.545     30.700    33.6053    25.8606    1488.69 0.0000e+00
        814 25 May 2023 10:11:52     30.698     30.982    10.0149  36.751297     0.4589 2.9792e+00    280.266     98.529     30.698    33.6051    25.8603    1488.70 0.0000e+00
        815 25 May 2023 10:11:52     30.691     30.975    10.0155  36.751640     0.5164 2.9805e+00    280.167     98.494     30.691    33.6049    25.8600    1488.70 0.0000e+00
        816 25 May 2023 10:11:52     30.680     30.964    10.0160  36.751991     0.5214 2.9890e+00    280.154     98.489     30.680    33.6047    25.8598    1488.70 0.0000e+00
        817 25 May 2023 10:11:52     30.664     30.948    10.0165  36.752262     0.7465 2.9988e+00    280.300     98.540     30.664    33.6046    25.8596    1488.70 0.0000e+00
        818 25 May 2023 10:11:54     30.643     30.927    10.0168  36.752445     0.7575 3.0093e+00    280.461     98.596     30.643    33.6045    25.8595    1488.70 0.0000e+00
        819 25 May 2023 10:11:54     30.618     30.902    10.0171  36.752533     0.5541 3.0205e+00    280.827     98.725     30.618    33.6043    25.8593    1488.70 0.0000e+00
        820 25 May 2023 10:11:54     30.589     30.872    10.0174  36.752426     0.5551 3.0450e+00    280.839     98.729     30.589    33.6040    25.8590    1488.70 0.0000e+00
        821 25 May 2023 10:11:54     30.556     30.839    10.0175  36.752129     0.5264 3.0947e+00    281.489     98.958     30.556    33.6036    25.8587    1488.70 0.0000e+00
        822 25 May 2023 10:11:54     30.519     30.802    10.0174  36.751816     0.5164 3.1103e+00    281.702     99.033     30.519    33.6034    25.8585    1488.70 0.0000e+00
        823 25 May 2023 10:11:55     30.479     30.762    10.0172  36.751575     0.4986 3.1377e+00    281.991     99.134     30.479    33.6033    25.8585    1488.70 0.0000e+00
        824 25 May 2023 10:11:55     30.436     30.718    10.0169  36.751389     0.8120 3.1694e+00    282.096     99.172     30.436    33.6034    25.8586    1488.70 0.0000e+00
        825 25 May 2023 10:11:55     30.391     30.673    10.0167  36.751259     0.8090 3.1812e+00    282.026     99.147     30.391    33.6035    25.8587    1488.70 0.0000e+00
        826 25 May 2023 10:11:55     30.344     30.625    10.0165  36.751186     0.5422 3.2211e+00    281.787     99.063     30.344    33.6036    25.8589    1488.69 0.0000e+00
        827 25 May 2023 10:11:55     30.295     30.575    10.0164  36.751190     0.5432 3.2430e+00    281.628     99.006     30.295    33.6038    25.8590    1488.69 0.0000e+00
        828 25 May 2023 10:11:56     30.245     30.525    10.0163  36.751236     0.5640 3.2801e+00    281.368     98.913     30.245    33.6039    25.8591    1488.69 0.0000e+00
        829 25 May 2023 10:11:56     30.194     30.474    10.0164  36.751244     0.5660 3.2808e+00    281.029     98.794     30.194    33.6039    25.8591    1488.69 0.0000e+00
        830 25 May 2023 10:11:56     30.143     30.422    10.0164  36.751175     0.6493 3.3089e+00    281.066     98.807     30.143    33.6038    25.8590    1488.69 0.0000e+00
        831 25 May 2023 10:11:56     30.090     30.369    10.0164  36.751091     0.6612 3.3234e+00    280.921     98.755     30.090    33.6037    25.8590    1488.69 0.0000e+00
        832 25 May 2023 10:11:56     30.036     30.314    10.0164  36.751011     0.6622 3.3497e+00    280.603     98.643     30.036    33.6037    25.8590    1488.69 0.0000e+00
        833 25 May 2023 10:11:58     29.980     30.258    10.0163  36.750912     0.6632 3.3999e+00    280.555     98.625     29.980    33.6037    25.8589    1488.69 0.0000e+00
        834 25 May 2023 10:11:58     29.924     30.201    10.0163  36.750832     0.4698 3.4365e+00    280.573     98.632     29.924    33.6037    25.8590    1488.69 0.0000e+00
        835 25 May 2023 10:11:58     29.868     30.145    10.0162  36.750805     0.4619 3.4493e+00    280.741     98.691     29.868    33.6038    25.8590    1488.69 0.0000e+00
        836 25 May 2023 10:11:58     29.813     30.088    10.0161  36.750793     0.4897 3.4972e+00    280.760     98.697     29.813    33.6039    25.8591    1488.68 0.0000e+00
        837 25 May 2023 10:11:58     29.758     30.033    10.0160  36.750759     0.4916 3.5512e+00    280.962     98.769     29.758    33.6039    25.8592    1488.68 0.0000e+00
        838 25 May 2023 10:11:58     29.704     29.979    10.0160  36.750732     0.5482 3.5847e+00    281.268     98.877     29.704    33.6039    25.8592    1488.68 0.0000e+00
        839 25 May 2023 10:11:59     29.652     29.926    10.0160  36.750713     0.5551 3.5949e+00    281.813     99.069     29.652    33.6039    25.8592    1488.68 0.0000e+00
        840 25 May 2023 10:11:59     29.600     29.874    10.0160  36.750698     0.6007 3.6249e+00    282.141     99.185     29.600    33.6039    25.8592    1488.68 0.0000e+00
        841 25 May 2023 10:11:59     29.550     29.823    10.0160  36.750679     0.5998 3.6496e+00    282.427     99.286     29.550    33.6039    25.8592    1488.68 0.0000e+00
        842 25 May 2023 10:11:59     29.499     29.772    10.0160  36.750610     0.5640 3.6592e+00    282.595     99.345     29.499    33.6039    25.8592    1488.68 0.0000e+00
        843 25 May 2023 10:11:59     29.448     29.721    10.0160  36.750435     0.5313 3.7164e+00    282.949     99.469     29.448    33.6038    25.8591    1488.68 0.0000e+00
        844 25 May 2023 10:12:00     29.398     29.670    10.0159  36.750198     0.5393 3.7804e+00    283.299     99.592     29.398    33.6036    25.8590    1488.68 0.0000e+00
        845 25 May 2023 10:12:00     29.348     29.619    10.0157  36.749939     0.5224 3.8128e+00    283.323     99.601     29.348    33.6036    25.8589    1488.67 0.0000e+00
        846 25 May 2023 10:12:00     29.299     29.570    10.0155  36.749668     0.5164 3.8505e+00    283.366     99.615     29.299    33.6035    25.8590    1488.67 0.0000e+00
        847 25 May 2023 10:12:00     29.250     29.521    10.0152  36.749428     0.5859 3.8547e+00    283.317     99.598     29.250    33.6035    25.8590    1488.67 0.0000e+00
        848 25 May 2023 10:12:00     29.203     29.473    10.0150  36.749237     0.5789 3.8733e+00    283.077     99.513     29.203    33.6036    25.8591    1488.67 0.0000e+00
        849 25 May 2023 10:12:02     29.155     29.425    10.0148  36.749092     0.7059 3.9253e+00    282.672     99.369     29.155    33.6037    25.8592    1488.67 0.0000e+00
        850 25 May 2023 10:12:02     29.107     29.376    10.0145  36.749001     0.6999 3.9417e+00    282.456     99.292     29.107    33.6038    25.8593    1488.67 0.0000e+00
        851 25 May 2023 10:12:02     29.058     29.327    10.0144  36.748966     0.6037 3.9520e+00    282.106     99.169     29.058    33.6039    25.8595    1488.67 0.0000e+00
        852 25 May 2023 10:12:02     29.008     29.277    10.0143  36.748989     0.5928 3.9859e+00    282.013     99.137     29.008    33.6040    25.8596    1488.66 0.0000e+00
        853 25 May 2023 10:12:02     28.957     29.225    10.0143  36.749062     0.5849 4.0297e+00    282.157     99.188     28.957    33.6042    25.8597    1488.66 0.0000e+00
        854 25 May 2023 10:12:03     28.905     29.173    10.0143  36.749184     0.5740 4.0749e+00    282.179     99.196     28.905    33.6043    25.8598    1488.66 0.0000e+00
        855 25 May 2023 10:12:03     28.853     29.120    10.0143  36.749336     0.6097 4.1098e+00    282.344     99.254     28.853    33.6044    25.8599    1488.66 0.0000e+00
        856 25 May 2023 10:12:03     28.800     29.067    10.0145  36.749489     0.6206 4.1541e+00    282.516     99.315     28.800    33.6045    25.8599    1488.66 0.0000e+00
        857 25 May 2023 10:12:03     28.747     29.013    10.0146  36.749638     0.5035 4.1632e+00    282.718     99.387     28.747    33.6045    25.8599    1488.66 0.0000e+00
        858 25 May 2023 10:12:03     28.694     28.960    10.0148  36.749714     0.5006 4.1979e+00    282.638     99.358     28.694    33.6044    25.8598    1488.66 0.0000e+00
        859 25 May 2023 10:12:03     28.641     28.906    10.0150  36.749660     0.6890 4.2182e+00    282.608     99.346     28.641    33.6043    25.8596    1488.66 0.0000e+00
        860 25 May 2023 10:12:04     28.587     28.851    10.0151  36.749569     0.6841 4.2758e+00    282.278     99.230     28.587    33.6041    25.8595    1488.66 0.0000e+00
        861 25 May 2023 10:12:04     28.532     28.796    10.0150  36.749527     0.5512 4.3067e+00    282.117     99.173     28.532    33.6041    25.8595    1488.66 0.0000e+00
        862 25 May 2023 10:12:04     28.478     28.741    10.0150  36.749477     0.5422 4.3732e+00    281.743     99.042     28.478    33.6041    25.8595    1488.66 0.0000e+00
        863 25 May 2023 10:12:04     28.424     28.687    10.0150  36.749317     0.6910 4.4039e+00    281.548     98.974     28.424    33.6040    25.8594    1488.66 0.0000e+00
        864 25 May 2023 10:12:04     28.370     28.633    10.0149  36.749046     0.6841 4.4523e+00    281.127     98.826     28.370    33.6039    25.8593    1488.66 0.0000e+00
        865 25 May 2023 10:12:06     28.319     28.581    10.0147  36.748753     0.6672 4.4895e+00    281.212     98.856     28.319    33.6038    25.8593    1488.65 0.0000e+00
        866 25 May 2023 10:12:06     28.269     28.531    10.0145  36.748493     0.7594 4.5102e+00    281.285     98.883     28.269    33.6037    25.8593    1488.65 0.0000e+00
        867 25 May 2023 10:12:06     28.221     28.482    10.0142  36.748295     0.7584 4.5488e+00    281.032     98.795     28.221    33.6038    25.8594    1488.65 0.0000e+00
        868 25 May 2023 10:12:06     28.174     28.434    10.0139  36.748203     0.5115 4.5757e+00    281.265     98.877     28.174    33.6040    25.8596    1488.65 0.0000e+00
        869 25 May 2023 10:12:06     28.126     28.386    10.0138  36.748219     0.5184 4.5948e+00    281.288     98.886     28.126    33.6042    25.8597    1488.65 0.0000e+00
        870 25 May 2023 10:12:07     28.078     28.338    10.0137  36.748280     0.8398 4.6565e+00    281.414     98.929     28.078    33.6043    25.8598    1488.65 0.0000e+00
        871 25 May 2023 10:12:07     28.030     28.289    10.0138  36.748318     0.8259 4.6902e+00    281.505     98.961     28.030    33.6043    25.8598    1488.65 0.0000e+00
        872 25 May 2023 10:12:07     27.980     28.239    10.0139  36.748356     0.5809 4.7366e+00    281.660     99.015     27.980    33.6043    25.8598    1488.65 0.0000e+00
        873 25 May 2023 10:12:07     27.929     28.187    10.0140  36.748409     0.5730 4.7720e+00    281.787     99.060     27.929    33.6043    25.8598    1488.65 0.0000e+00
        874 25 May 2023 10:12:07     27.878     28.135    10.0140  36.748413     0.5194 4.8223e+00    281.746     99.046     27.878    33.6042    25.8598    1488.65 0.0000e+00
        875 25 May 2023 10:12:07     27.826     28.083    10.0141  36.748283     0.5194 4.8892e+00    282.262     99.227     27.826    33.6041    25.8596    1488.64 0.0000e+00
        876 25 May 2023 10:12:08     27.775     28.032    10.0140  36.748089     0.4163 4.9064e+00    282.491     99.308     27.775    33.6039    25.8595    1488.64 0.0000e+00
        877 25 May 2023 10:12:08     27.723     27.980    10.0139  36.747936     0.4083 4.9365e+00    282.858     99.437     27.723    33.6039    25.8595    1488.64 0.0000e+00
        878 25 May 2023 10:12:08     27.672     27.928    10.0138  36.747860     0.4827 4.9745e+00    282.984     99.481     27.672    33.6040    25.8596    1488.64 0.0000e+00
        879 25 May 2023 10:12:08     27.620     27.875    10.0137  36.747864     0.4887 5.0215e+00    283.098     99.522     27.620    33.6041    25.8597    1488.64 0.0000e+00
        880 25 May 2023 10:12:08     27.567     27.822    10.0137  36.747925     0.7267 5.0512e+00    283.074     99.514     27.567    33.6042    25.8598    1488.64 0.0000e+00
        881 25 May 2023 10:12:10     27.513     27.768    10.0138  36.748024     0.7257 5.0978e+00    282.955     99.472     27.513    33.6042    25.8598    1488.64 0.0000e+00
        882 25 May 2023 10:12:10     27.459     27.713    10.0140  36.748135     0.6622 5.1833e+00    282.653     99.367     27.459    33.6042    25.8597    1488.64 0.0000e+00
        883 25 May 2023 10:12:10     27.404     27.658    10.0142  36.748253     0.6583 5.2621e+00    282.448     99.296     27.404    33.6041    25.8597    1488.64 0.0000e+00
        884 25 May 2023 10:12:10     27.350     27.603    10.0144  36.748379     0.8447 5.2944e+00    282.183     99.206     27.350    33.6040    25.8595    1488.64 0.0000e+00
        885 25 May 2023 10:12:10     27.296     27.549    10.0147  36.748463     0.8527 5.3433e+00    281.927     99.119     27.296    33.6039    25.8594    1488.64 0.0000e+00
        886 25 May 2023 10:12:11     27.244     27.496    10.0149  36.748428     0.7098 5.3914e+00    281.806     99.077     27.244    33.6037    25.8592    1488.64 0.0000e+00
        887 25 May 2023 10:12:11     27.193     27.444    10.0151  36.748287     0.5660 5.4376e+00    281.561     98.992     27.193    33.6034    25.8590    1488.64 0.0000e+00
        888 25 May 2023 10:12:11     27.143     27.394    10.0151  36.748135     0.5650 5.4926e+00    281.580     98.999     27.143    33.6033    25.8588    1488.64 0.0000e+00
        889 25 May 2023 10:12:11     27.093     27.343    10.0151  36.748070     0.5531 5.5251e+00    281.733     99.052     27.093    33.6033    25.8588    1488.63 0.0000e+00
        890 25 May 2023 10:12:11     27.042     27.293    10.0150  36.748074     0.5482 5.5761e+00    281.889     99.107     27.042    33.6033    25.8589    1488.63 0.0000e+00
        891 25 May 2023 10:12:12     26.992     27.242    10.0151  36.748089     0.7763 5.6214e+00    281.849     99.093     26.992    33.6033    25.8589    1488.63 0.0000e+00
        892 25 May 2023 10:12:12     26.941     27.190    10.0152  36.748074     0.7713 5.6907e+00    281.897     99.110     26.941    33.6032    25.8588    1488.63 0.0000e+00
        893 25 May 2023 10:12:12     26.890     27.139    10.0153  36.748013     0.9102 5.7219e+00    281.705     99.044     26.890    33.6031    25.8586    1488.63 0.0000e+00
        894 25 May 2023 10:12:12     26.839     27.087    10.0154  36.747967     0.9112 5.7848e+00    281.444     98.953     26.839    33.6029    25.8585    1488.63 0.0000e+00
        895 25 May 2023 10:12:12     26.788     27.036    10.0156  36.747971     0.5373 5.8574e+00    281.505     98.975     26.788    33.6028    25.8584    1488.63 0.0000e+00
        896 25 May 2023 10:12:12     26.737     26.984    10.0157  36.748028     0.5353 5.8985e+00    281.161     98.854     26.737    33.6028    25.8583    1488.63 0.0000e+00
        897 25 May 2023 10:12:13     26.685     26.932    10.0159  36.748142     0.7227 5.9295e+00    281.055     98.815     26.685    33.6027    25.8583    1488.63 0.0000e+00
        898 25 May 2023 10:12:13     26.633     26.879    10.0162  36.748333     0.7168 5.9895e+00    281.086     98.825     26.633    33.6027    25.8582    1488.63 0.0000e+00
        899 25 May 2023 10:12:13     26.579     26.825    10.0166  36.748558     0.6484 6.0408e+00    281.463     98.957     26.579    33.6026    25.8581    1488.63 0.0000e+00
        900 25 May 2023 10:12:13     26.525     26.771    10.0171  36.748844     0.6325 6.1072e+00    281.937     99.124     26.525    33.6024    25.8578    1488.63 0.0000e+00
        901 25 May 2023 10:12:13     26.471     26.716    10.0178  36.749199     0.5750 6.1784e+00    282.666     99.381     26.471    33.6022    25.8575    1488.63 0.0000e+00
        902 25 May 2023 10:12:15     26.416     26.660    10.0186  36.749531     0.5859 6.2436e+00    282.944     99.480     26.416    33.6018    25.8571    1488.63 0.0000e+00
        903 25 May 2023 10:12:15     26.361     26.605    10.0194  36.749760     0.7555 6.3013e+00    283.273     99.597     26.361    33.6012    25.8565    1488.64 0.0000e+00
        904 25 May 2023 10:12:15     26.307     26.550    10.0202  36.749882     0.7565 6.3747e+00    283.468     99.667     26.307    33.6007    25.8560    1488.64 0.0000e+00
        905 25 May 2023 10:12:15     26.253     26.496    10.0207  36.749958     0.5611 6.4237e+00    283.594     99.712     26.253    33.6003    25.8556    1488.64 0.0000e+00
        906 25 May 2023 10:12:15     26.201     26.443    10.0210  36.750023     0.5482 6.4731e+00    283.463     99.666     26.201    33.6001    25.8554    1488.64 0.0000e+00
        907 25 May 2023 10:12:16     26.149     26.391    10.0212  36.750107     0.4123 6.5285e+00    283.250     99.592     26.149    33.6001    25.8553    1488.64 0.0000e+00
        908 25 May 2023 10:12:16     26.097     26.338    10.0213  36.750256     0.4063 6.5917e+00    282.968     99.494     26.097    33.6001    25.8553    1488.64 0.0000e+00
        909 25 May 2023 10:12:16     26.044     26.285    10.0215  36.750366     0.3845 6.6525e+00    282.835     99.448     26.044    33.6001    25.8553    1488.64 0.0000e+00
        910 25 May 2023 10:12:16     25.992     26.232    10.0218  36.750366     0.5274 6.7124e+00    282.728     99.410     25.992    33.5999    25.8551    1488.64 0.0000e+00
        911 25 May 2023 10:12:16     25.939     26.179    10.0220  36.750320     0.5274 6.7744e+00    282.833     99.447     25.939    33.5996    25.8548    1488.64 0.0000e+00
        912 25 May 2023 10:12:17     25.887     26.127    10.0223  36.750225     0.5968 6.8879e+00    282.761     99.421     25.887    33.5993    25.8545    1488.64 0.0000e+00
        913 25 May 2023 10:12:17     25.836     26.075    10.0224  36.750042     0.5869 6.9272e+00    282.639     99.378     25.836    33.5991    25.8543    1488.64 0.0000e+00
        914 25 May 2023 10:12:17     25.786     26.024    10.0223  36.749809     0.5531 6.9515e+00    282.589     99.361     25.786    33.5989    25.8542    1488.63 0.0000e+00
        915 25 May 2023 10:12:17     25.737     25.975    10.0222  36.749622     0.5541 7.0064e+00    282.527     99.340     25.737    33.5988    25.8542    1488.63 0.0000e+00
        916 25 May 2023 10:12:17     25.688     25.925    10.0221  36.749588     0.5075 7.0510e+00    282.499     99.330     25.688    33.5990    25.8543    1488.63 0.0000e+00
        917 25 May 2023 10:12:17     25.638     25.875    10.0220  36.749725     0.4966 7.1145e+00    282.529     99.341     25.638    33.5992    25.8545    1488.63 0.0000e+00
        918 25 May 2023 10:12:19     25.587     25.824    10.0221  36.749973     0.7813 7.1535e+00    282.346     99.276     25.587    33.5994    25.8546    1488.63 0.0000e+00
        919 25 May 2023 10:12:19     25.535     25.771    10.0223  36.750275     0.7832 7.2989e+00    282.142     99.203     25.535    33.5995    25.8547    1488.63 0.0000e+00
        920 25 May 2023 10:12:19     25.481     25.717    10.0226  36.750603     0.7307 7.3631e+00    282.428     99.304     25.481    33.5995    25.8546    1488.63 0.0000e+00
        921 25 May 2023 10:12:19     25.426     25.661    10.0230  36.750950     0.7237 7.4294e+00    282.448     99.310     25.426    33.5995    25.8546    1488.63 0.0000e+00
        922 25 May 2023 10:12:19     25.371     25.606    10.0234  36.751247     0.6325 7.5440e+00    282.662     99.385     25.371    33.5995    25.8545    1488.63 0.0000e+00
        923 25 May 2023 10:12:20     25.317     25.551    10.0238  36.751472     0.6305 7.6136e+00    282.746     99.415     25.317    33.5994    25.8543    1488.63 0.0000e+00
        924 25 May 2023 10:12:20     25.263     25.497    10.0241  36.751682     0.4659 7.6705e+00    282.701     99.399     25.263    33.5994    25.8543    1488.63 0.0000e+00
        925 25 May 2023 10:12:20     25.210     25.443    10.0244  36.751900     0.4807 7.7362e+00    282.721     99.407     25.210    33.5994    25.8542    1488.63 0.0000e+00
        926 25 May 2023 10:12:20     25.157     25.390    10.0246  36.752075     0.5988 7.7820e+00    282.639     99.378     25.157    33.5993    25.8542    1488.63 0.0000e+00
        927 25 May 2023 10:12:20     25.105     25.337    10.0248  36.752155     0.5968 7.8676e+00    282.676     99.391     25.105    33.5992    25.8540    1488.63 0.0000e+00
        928 25 May 2023 10:12:21     25.053     25.284    10.0250  36.752167     0.6563 7.9055e+00    282.602     99.365     25.053    33.5991    25.8539    1488.63 0.0000e+00
        929 25 May 2023 10:12:21     25.000     25.231    10.0251  36.752148     0.6692 8.0082e+00    282.862     99.457     25.000    33.5990    25.8538    1488.63 0.0000e+00
        930 25 May 2023 10:12:21     24.947     25.178    10.0252  36.752129     0.6682 8.0803e+00    282.731     99.410     24.947    33.5990    25.8538    1488.63 0.0000e+00
        931 25 May 2023 10:12:21     24.895     25.125    10.0252  36.752121     0.6910 8.1389e+00    282.903     99.470     24.895    33.5990    25.8538    1488.63 0.0000e+00
        932 25 May 2023 10:12:21     24.842     25.072    10.0252  36.752148     0.6751 8.2446e+00    282.962     99.491     24.842    33.5990    25.8538    1488.63 0.0000e+00
        933 25 May 2023 10:12:21     24.791     25.020    10.0252  36.752144     0.5879 8.3243e+00    282.982     99.498     24.791    33.5990    25.8538    1488.63 0.0000e+00
        934 25 May 2023 10:12:23     24.740     24.969    10.0253  36.752029     0.5908 8.3699e+00    283.217     99.581     24.740    33.5988    25.8536    1488.63 0.0000e+00
        935 25 May 2023 10:12:23     24.689     24.918    10.0253  36.751823     0.6513 8.4250e+00    283.131     99.551     24.689    33.5986    25.8535    1488.63 0.0000e+00
        936 25 May 2023 10:12:23     24.639     24.867    10.0253  36.751575     0.6503 8.5307e+00    283.085     99.535     24.639    33.5984    25.8533    1488.62 0.0000e+00
        937 25 May 2023 10:12:23     24.588     24.815    10.0252  36.751347     0.6226 8.5869e+00    282.865     99.458     24.588    33.5983    25.8532    1488.62 0.0000e+00
        938 25 May 2023 10:12:23     24.537     24.763    10.0251  36.751213     0.6414 8.6491e+00    282.900     99.470     24.537    33.5983    25.8532    1488.62 0.0000e+00
        939 25 May 2023 10:12:24     24.485     24.711    10.0251  36.751102     0.5908 8.7404e+00    282.856     99.455     24.485    33.5982    25.8532    1488.62 0.0000e+00
        940 25 May 2023 10:12:24     24.433     24.658    10.0250  36.750977     0.5978 8.8500e+00    282.685     99.395     24.433    33.5981    25.8532    1488.62 0.0000e+00
        941 25 May 2023 10:12:24     24.380     24.605    10.0251  36.750820     0.6057 8.9219e+00    282.623     99.374     24.380    33.5980    25.8530    1488.62 0.0000e+00
        942 25 May 2023 10:12:24     24.327     24.552    10.0252  36.750637     0.6087 9.0062e+00    282.604     99.368     24.327    33.5977    25.8528    1488.62 0.0000e+00
        943 25 May 2023 10:12:24     24.275     24.500    10.0253  36.750492     0.9181 9.1072e+00    282.504     99.334     24.275    33.5975    25.8526    1488.62 0.0000e+00
        944 25 May 2023 10:12:25     24.224     24.448    10.0254  36.750412     0.9132 9.1933e+00    282.498     99.332     24.224    33.5974    25.8525    1488.62 0.0000e+00
        945 25 May 2023 10:12:25     24.173     24.396    10.0254  36.750366     0.5730 9.2599e+00    282.619     99.377     24.173    33.5973    25.8524    1488.62 0.0000e+00
        946 25 May 2023 10:12:25     24.122     24.345    10.0254  36.750317     0.5611 9.3372e+00    282.448     99.318     24.122    33.5973    25.8524    1488.62 0.0000e+00
        947 25 May 2023 10:12:25     24.071     24.294    10.0254  36.750225     0.5095 9.4048e+00    282.566     99.360     24.071    33.5972    25.8524    1488.61 0.0000e+00
        948 25 May 2023 10:12:25     24.020     24.242    10.0254  36.750076     0.5184 9.5082e+00    282.431     99.312     24.020    33.5971    25.8523    1488.61 0.0000e+00
        949 25 May 2023 10:12:27     23.969     24.191    10.0254  36.749954     0.6920 9.5708e+00    282.350     99.284     23.969    33.5970    25.8522    1488.61 0.0000e+00
        950 25 May 2023 10:12:27     23.918     24.139    10.0254  36.749905     0.6950 9.6570e+00    282.153     99.215     23.918    33.5970    25.8522    1488.61 0.0000e+00
        951 25 May 2023 10:12:27     23.867     24.087    10.0254  36.749928     0.8130 9.7440e+00    282.253     99.251     23.867    33.5970    25.8522    1488.61 0.0000e+00
        952 25 May 2023 10:12:27     23.816     24.036    10.0255  36.749966     0.8110 9.8039e+00    282.222     99.241     23.816    33.5970    25.8522    1488.61 0.0000e+00
        953 25 May 2023 10:12:27     23.765     23.985    10.0256  36.749958     0.7852 9.9334e+00    282.404     99.306     23.765    33.5969    25.8521    1488.61 0.0000e+00
        954 25 May 2023 10:12:27     23.714     23.934    10.0257  36.749916     0.6761 1.0003e+01    282.501     99.340     23.714    33.5968    25.8520    1488.61 0.0000e+00
        955 25 May 2023 10:12:28     23.664     23.883    10.0259  36.749870     0.6672 1.0107e+01    282.613     99.379     23.664    33.5966    25.8518    1488.61 0.0000e+00
        956 25 May 2023 10:12:28     23.613     23.831    10.0260  36.749859     0.7148 1.0175e+01    282.684     99.405     23.613    33.5965    25.8517    1488.61 0.0000e+00
        957 25 May 2023 10:12:28     23.562     23.780    10.0262  36.749889     0.7168 1.0238e+01    282.558     99.360     23.562    33.5964    25.8516    1488.61 0.0000e+00
        958 25 May 2023 10:12:28     23.510     23.728    10.0264  36.749989     0.8586 1.0346e+01    282.601     99.379     23.510    33.5963    25.8515    1488.61 0.0000e+00
        959 25 May 2023 10:12:28     23.459     23.675    10.0266  36.750179     0.8527 1.0455e+01    282.573     99.375     23.459    33.5963    25.8515    1488.61 0.0000e+00
        960 25 May 2023 10:12:29     23.407     23.623    10.0269  36.750420     0.6593 1.0577e+01    282.514     99.360     23.407    33.5963    25.8514    1488.61 0.0000e+00
        961 25 May 2023 10:12:29     23.355     23.571    10.0273  36.750652     0.6622 1.0675e+01    282.643     99.412     23.355    33.5962    25.8512    1488.61 0.0000e+00
        962 25 May 2023 10:12:29     23.304     23.520    10.0278  36.750896     0.6603 1.0717e+01    282.877     99.499     23.304    33.5960    25.8510    1488.61 0.0000e+00
        963 25 May 2023 10:12:29     23.254     23.469    10.0283  36.751083     0.6612 1.0785e+01    282.861     99.496     23.254    33.5958    25.8507    1488.61 0.0000e+00
        964 25 May 2023 10:12:29     23.203     23.417    10.0288  36.751064     0.7902 1.0870e+01    282.733     99.452     23.203    33.5953    25.8503    1488.61 0.0000e+00
        965 25 May 2023 10:12:31     23.152     23.366    10.0293  36.750893     0.7813 1.1060e+01    282.752     99.464     23.152    33.5947    25.8498    1488.61 0.0000e+00
        966 25 May 2023 10:12:31     23.101     23.315    10.0296  36.750805     0.7356 1.1179e+01    282.765     99.472     23.101    33.5944    25.8494    1488.61 0.0000e+00
