       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1737 25 May 2023 08:58:30     27.247     27.499     9.9334  36.692829     0.8755 2.6711e+00    279.208     98.006     27.247    33.6230    25.8879    1488.37 0.0000e+00
       1738 25 May 2023 08:58:32     27.194     27.446     9.9338  36.693096     0.9846 2.6952e+00    279.343     98.054     27.194    33.6229    25.8878    1488.37 0.0000e+00
       1739 25 May 2023 08:58:32     27.142     27.393     9.9342  36.693344     0.9806 2.7314e+00    279.365     98.063     27.142    33.6228    25.8877    1488.37 0.0000e+00
       1740 25 May 2023 08:58:32     27.091     27.342     9.9346  36.693584     0.9400 2.7494e+00    279.632     98.158     27.091    33.6227    25.8875    1488.37 0.0000e+00
       1741 25 May 2023 08:58:32     27.040     27.290     9.9350  36.693840     0.6246 2.7518e+00    280.061     98.310     27.040    33.6226    25.8874    1488.37 0.0000e+00
       1742 25 May 2023 08:58:32     26.989     27.239     9.9354  36.694111     0.6216 2.7875e+00    280.116     98.330     26.989    33.6225    25.8872    1488.37 0.0000e+00
       1743 25 May 2023 08:58:33     26.939     27.188     9.9358  36.694374     0.9519 2.8096e+00    280.238     98.375     26.939    33.6224    25.8871    1488.37 0.0000e+00
       1744 25 May 2023 08:58:33     26.889     27.137     9.9362  36.694653     0.9419 2.8219e+00    280.269     98.387     26.889    33.6223    25.8870    1488.37 0.0000e+00
       1745 25 May 2023 08:58:33     26.838     27.086     9.9366  36.694981     0.7634 2.8460e+00    280.256     98.382     26.838    33.6223    25.8869    1488.37 0.0000e+00
       1746 25 May 2023 08:58:33     26.787     27.035     9.9371  36.695335     0.7654 2.8811e+00    280.145     98.345     26.787    33.6223    25.8868    1488.37 0.0000e+00
       1747 25 May 2023 08:58:33     26.735     26.982     9.9376  36.695641     0.8735 2.9269e+00    280.171     98.355     26.735    33.6221    25.8866    1488.37 0.0000e+00
       1748 25 May 2023 08:58:34     26.682     26.929     9.9382  36.695816     0.8755 2.9410e+00    279.923     98.269     26.682    33.6218    25.8862    1488.37 0.0000e+00
       1749 25 May 2023 08:58:34     26.628     26.874     9.9387  36.695858     0.7465 2.9610e+00    279.921     98.269     26.628    33.6214    25.8859    1488.37 0.0000e+00
       1750 25 May 2023 08:58:34     26.573     26.818     9.9391  36.695847     0.7495 2.9811e+00    279.792     98.224     26.573    33.6211    25.8855    1488.37 0.0000e+00
       1751 25 May 2023 08:58:34     26.516     26.761     9.9394  36.695858     0.5710 3.0225e+00    280.002     98.298     26.516    33.6208    25.8852    1488.37 0.0000e+00
       1752 25 May 2023 08:58:34     26.458     26.703     9.9398  36.695919     0.5621 3.0265e+00    279.890     98.260     26.458    33.6205    25.8850    1488.37 0.0000e+00
       1753 25 May 2023 08:58:36     26.400     26.644     9.9402  36.696049     1.1036 3.0758e+00    279.948     98.280     26.400    33.6203    25.8847    1488.37 0.0000e+00
       1754 25 May 2023 08:58:36     26.340     26.583     9.9407  36.696232     1.1165 3.1253e+00    279.762     98.218     26.340    33.6201    25.8844    1488.37 0.0000e+00
       1755 25 May 2023 08:58:36     26.279     26.522     9.9413  36.696396     1.1135 3.1632e+00    279.461     98.117     26.279    33.6197    25.8840    1488.38 0.0000e+00
       1756 25 May 2023 08:58:36     26.219     26.462     9.9420  36.696491     1.1056 3.1833e+00    279.219     98.042     26.219    33.6192    25.8835    1488.38 0.0000e+00
       1757 25 May 2023 08:58:36     26.161     26.403     9.9427  36.696522     0.8418 3.2444e+00    279.130     98.020     26.161    33.6185    25.8829    1488.38 0.0000e+00
       1758 25 May 2023 08:58:36     26.104     26.345     9.9435  36.696514     0.8289 3.2737e+00    278.978     97.974     26.104    33.6179    25.8823    1488.38 0.0000e+00
       1759 25 May 2023 08:58:37     26.051     26.292     9.9442  36.696491     0.5472 3.2931e+00    278.968     97.973     26.051    33.6172    25.8816    1488.38 0.0000e+00
       1760 25 May 2023 08:58:37     26.001     26.242     9.9449  36.696468     0.5512 3.3322e+00    279.170     98.047     26.001    33.6165    25.8810    1488.38 0.0000e+00
       1761 25 May 2023 08:58:37     25.955     26.195     9.9456  36.696476     1.0758 3.3213e+00    279.307     98.098     25.955    33.6159    25.8804    1488.38 0.0000e+00
       1762 25 May 2023 08:58:37     25.910     26.150     9.9463  36.696507     1.0689 3.3242e+00    279.668     98.228     25.910    33.6153    25.8798    1488.38 0.0000e+00
       1763 25 May 2023 08:58:37     25.866     26.105     9.9469  36.696568     1.0441 3.3417e+00    280.268     98.444     25.866    33.6149    25.8793    1488.38 0.0000e+00
       1764 25 May 2023 08:58:38     25.820     26.059     9.9474  36.696697     1.0431 3.3439e+00    280.275     98.453     25.820    33.6145    25.8790    1488.38 0.0000e+00
       1765 25 May 2023 08:58:38     25.772     26.010     9.9479  36.696888     1.0292 3.3954e+00    280.513     98.542     25.772    33.6142    25.8787    1488.38 0.0000e+00
       1766 25 May 2023 08:58:38     25.721     25.959     9.9484  36.697121     0.8646 3.4493e+00    280.529     98.550     25.721    33.6140    25.8784    1488.38 0.0000e+00
       1767 25 May 2023 08:58:38     25.668     25.906     9.9489  36.697418     0.8666 3.4819e+00    280.853     98.668     25.668    33.6139    25.8782    1488.39 0.0000e+00
       1768 25 May 2023 08:58:38     25.614     25.851     9.9495  36.697811     1.0391 3.5333e+00    281.128     98.771     25.614    33.6138    25.8781    1488.39 0.0000e+00
       1769 25 May 2023 08:58:40     25.559     25.795     9.9501  36.698376     1.0342 3.5800e+00    281.425     98.882     25.559    33.6138    25.8780    1488.39 0.0000e+00
       1770 25 May 2023 08:58:40     25.505     25.741     9.9509  36.699245     1.8058 3.5816e+00    281.638     98.965     25.505    33.6140    25.8780    1488.39 0.0000e+00
       1771 25 May 2023 08:58:40     25.451     25.686     9.9519  36.700615     1.8177 3.6138e+00    281.873     99.053     25.451    33.6145    25.8782    1488.39 0.0000e+00
       1772 25 May 2023 08:58:40     25.398     25.633     9.9533  36.702583     1.2603 3.6408e+00    282.403     99.242     25.398    33.6152    25.8785    1488.40 0.0000e+00
       1773 25 May 2023 08:58:40     25.344     25.578     9.9553  36.705063     1.2692 3.6624e+00    282.751     99.367     25.344    33.6159    25.8787    1488.41 0.0000e+00
       1774 25 May 2023 08:58:41     25.289     25.522     9.9579  36.707710     1.2603 3.6946e+00    283.149     99.508     25.289    33.6162    25.8785    1488.41 0.0000e+00
       1775 25 May 2023 08:58:41     25.231     25.464     9.9609  36.709938     1.2593 3.7499e+00    283.069     99.482     25.231    33.6157    25.8776    1488.42 0.0000e+00
       1776 25 May 2023 08:58:41     25.172     25.405     9.9639  36.711575     1.1919 3.8253e+00    283.250     99.546     25.172    33.6146    25.8763    1488.43 0.0000e+00
       1777 25 May 2023 08:58:41     25.111     25.343     9.9664  36.713066     1.1879 3.8564e+00    283.536     99.649     25.111    33.6138    25.8752    1488.44 0.0000e+00
       1778 25 May 2023 08:58:41     25.050     25.282     9.9685  36.714695     1.1641 3.9279e+00    283.395     99.604     25.050    33.6135    25.8747    1488.45 0.0000e+00
       1779 25 May 2023 08:58:41     24.990     25.221     9.9705  36.716423     1.1582 3.9529e+00    283.599     99.680     24.990    33.6135    25.8743    1488.45 0.0000e+00
       1780 25 May 2023 08:58:42     24.932     25.163     9.9725  36.718307     0.9538 3.9876e+00    283.710     99.723     24.932    33.6136    25.8741    1488.46 0.0000e+00
       1781 25 May 2023 08:58:42     24.876     25.106     9.9746  36.720387     0.9528 3.9937e+00    283.680     99.714     24.876    33.6138    25.8738    1488.46 0.0000e+00
       1782 25 May 2023 08:58:42     24.823     25.053     9.9769  36.722385     1.7304 4.0262e+00    283.912     99.795     24.823    33.6137    25.8734    1488.47 0.0000e+00
       1783 25 May 2023 08:58:42     24.772     25.001     9.9793  36.724125     1.7354 4.0687e+00    284.215     99.900     24.772    33.6132    25.8726    1488.48 0.0000e+00
       1784 25 May 2023 08:58:42     24.721     24.950     9.9816  36.725952     1.7136 4.0874e+00    284.405     99.967     24.721    33.6130    25.8721    1488.49 0.0000e+00
       1785 25 May 2023 08:58:44     24.671     24.899     9.9838  36.728207     2.4099 4.1260e+00    284.426     99.975     24.671    33.6133    25.8719    1488.49 0.0000e+00
       1786 25 May 2023 08:58:44     24.620     24.847     9.9861  36.730705     2.4049 4.1568e+00    284.555    100.022     24.620    33.6136    25.8718    1488.50 0.0000e+00
       1787 25 May 2023 08:58:44     24.568     24.796     9.9888  36.732994     1.1770 4.1897e+00    284.556    100.024     24.568    33.6135    25.8713    1488.51 0.0000e+00
       1788 25 May 2023 08:58:44     24.517     24.743     9.9915  36.734802     1.1770 4.2413e+00    284.625    100.050     24.517    33.6129    25.8703    1488.52 0.0000e+00
       1789 25 May 2023 08:58:44     24.465     24.691     9.9940  36.736095     1.0808 4.2833e+00    284.934    100.160     24.465    33.6119    25.8691    1488.53 0.0000e+00
       1790 25 May 2023 08:58:45     24.413     24.639     9.9960  36.737080     1.0739 4.3247e+00    285.063    100.208     24.413    33.6110    25.8681    1488.53 0.0000e+00
       1791 25 May 2023 08:58:45     24.362     24.587     9.9977  36.737881     1.5281 4.3856e+00    285.278    100.287     24.362    33.6103    25.8673    1488.54 0.0000e+00
       1792 25 May 2023 08:58:45     24.312     24.537     9.9990  36.738613     1.5360 4.4213e+00    285.381    100.325     24.312    33.6099    25.8667    1488.54 0.0000e+00
       1793 25 May 2023 08:58:45     24.263     24.487    10.0001  36.739487     2.6806 4.4436e+00    285.539    100.381     24.263    33.6098    25.8664    1488.54 0.0000e+00
       1794 25 May 2023 08:58:45     24.215     24.439    10.0011  36.740505     2.6846 4.4865e+00    285.624    100.412     24.215    33.6098    25.8663    1488.54 0.0000e+00
       1795 25 May 2023 08:58:45     24.167     24.391    10.0023  36.741615     1.3069 4.5171e+00    285.671    100.431     24.167    33.6099    25.8661    1488.55 0.0000e+00
       1796 25 May 2023 08:58:46     24.119     24.342    10.0037  36.742741     1.2970 4.5369e+00    285.612    100.412     24.119    33.6098    25.8658    1488.55 0.0000e+00
       1797 25 May 2023 08:58:46     24.069     24.291    10.0051  36.743618     2.4823 4.5657e+00    285.751    100.463     24.069    33.6094    25.8653    1488.56 0.0000e+00
       1798 25 May 2023 08:58:46     24.016     24.238    10.0065  36.744076     2.4842 4.5998e+00    285.782    100.475     24.016    33.6086    25.8644    1488.56 0.0000e+00
       1799 25 May 2023 08:58:46     23.960     24.182    10.0075  36.744167     1.0312 4.6402e+00    285.957    100.537     23.960    33.6078    25.8636    1488.56 0.0000e+00
       1800 25 May 2023 08:58:46     23.901     24.122    10.0081  36.744137     1.0253 4.7180e+00    286.401    100.693     23.901    33.6072    25.8631    1488.56 0.0000e+00
       1801 25 May 2023 08:58:48     23.840     24.060    10.0084  36.744255     2.2968 4.7898e+00    286.490    100.726     23.840    33.6071    25.8629    1488.56 0.0000e+00
       1802 25 May 2023 08:58:48     23.776     23.996    10.0086  36.744579     2.2938 4.8477e+00    286.646    100.782     23.776    33.6072    25.8630    1488.56 0.0000e+00
       1803 25 May 2023 08:58:48     23.712     23.931    10.0090  36.745037     1.3793 4.9064e+00    286.487    100.728     23.712    33.6074    25.8631    1488.56 0.0000e+00
       1804 25 May 2023 08:58:48     23.648     23.866    10.0095  36.745579     1.3833 4.9777e+00    286.564    100.756     23.648    33.6075    25.8630    1488.56 0.0000e+00
       1805 25 May 2023 08:58:48     23.585     23.803    10.0102  36.746181     1.1909 5.0303e+00    286.672    100.795     23.585    33.6075    25.8629    1488.56 0.0000e+00
       1806 25 May 2023 08:58:49     23.525     23.743    10.0110  36.746811     1.1968 5.0612e+00    286.500    100.734     23.525    33.6074    25.8628    1488.57 0.0000e+00
       1807 25 May 2023 08:58:49     23.467     23.684    10.0118  36.747456     1.1572 5.0989e+00    286.450    100.716     23.467    33.6073    25.8625    1488.57 0.0000e+00
       1808 25 May 2023 08:58:49     23.412     23.628    10.0128  36.748096     0.9895 5.1067e+00    286.439    100.713     23.412    33.6071    25.8622    1488.57 0.0000e+00
       1809 25 May 2023 08:58:49     23.358     23.573    10.0137  36.748672     0.9866 5.1404e+00    286.547    100.751     23.358    33.6068    25.8618    1488.57 0.0000e+00
       1810 25 May 2023 08:58:49     23.304     23.520    10.0146  36.749180     0.9588 5.1889e+00    286.780    100.834     23.304    33.6065    25.8614    1488.57 0.0000e+00
       1811 25 May 2023 08:58:50     23.251     23.466    10.0154  36.749710     0.9489 5.2598e+00    286.896    100.876     23.251    33.6063    25.8612    1488.58 0.0000e+00
       1812 25 May 2023 08:58:50     23.198     23.412    10.0162  36.750313     1.8267 5.3048e+00    286.748    100.826     23.198    33.6063    25.8610    1488.58 0.0000e+00
       1813 25 May 2023 08:58:50     23.145     23.358    10.0170  36.750912     1.8227 5.3690e+00    286.855    100.866     23.145    33.6061    25.8607    1488.58 0.0000e+00
       1814 25 May 2023 08:58:50     23.091     23.305    10.0179  36.751423     1.3327 5.4138e+00    286.789    100.844     23.091    33.6059    25.8604    1488.58 0.0000e+00
       1815 25 May 2023 08:58:50     23.038     23.251    10.0187  36.751820     1.3416 5.4590e+00    286.732    100.824     23.038    33.6055    25.8600    1488.58 0.0000e+00
       1816 25 May 2023 08:58:50     22.986     23.198    10.0194  36.752090     1.2454 5.5010e+00    286.674    100.803     22.986    33.6052    25.8596    1488.58 0.0000e+00
       1817 25 May 2023 08:58:51     22.933     23.145    10.0199  36.752308     1.2425 5.5603e+00    286.633    100.788     22.933    33.6050    25.8593    1488.59 0.0000e+00
       1818 25 May 2023 08:58:51     22.881     23.092    10.0204  36.752602     1.3000 5.6030e+00    286.294    100.669     22.881    33.6049    25.8592    1488.59 0.0000e+00
       1819 25 May 2023 08:58:51     22.829     23.040    10.0208  36.752975     1.3059 5.6497e+00    286.353    100.690     22.829    33.6048    25.8591    1488.59 0.0000e+00
       1820 25 May 2023 08:58:51     22.776     22.987    10.0214  36.753326     0.9856 5.6981e+00    286.345    100.688     22.776    33.6047    25.8589    1488.59 0.0000e+00
       1821 25 May 2023 08:58:51     22.724     22.934    10.0219  36.753590     0.9826 5.7470e+00    286.341    100.688     22.724    33.6045    25.8586    1488.59 0.0000e+00
       1822 25 May 2023 08:58:53     22.672     22.881    10.0224  36.753719     1.9229 5.8190e+00    286.465    100.732     22.672    33.6042    25.8583    1488.59 0.0000e+00
       1823 25 May 2023 08:58:53     22.620     22.829    10.0228  36.753731     1.9308 5.8727e+00    286.583    100.774     22.620    33.6038    25.8580    1488.59 0.0000e+00
       1824 25 May 2023 08:58:53     22.569     22.778    10.0231  36.753750     1.1492 5.9282e+00    286.789    100.847     22.569    33.6036    25.8578    1488.59 0.0000e+00
       1825 25 May 2023 08:58:53     22.519     22.727    10.0233  36.753864     1.1403 5.9712e+00    286.870    100.876     22.519    33.6036    25.8577    1488.59 0.0000e+00
       1826 25 May 2023 08:58:53     22.469     22.677    10.0235  36.754063     1.0957 6.0000e+00    286.922    100.895     22.469    33.6036    25.8576    1488.59 0.0000e+00
       1827 25 May 2023 08:58:54     22.419     22.627    10.0239  36.754337     1.0897 6.0646e+00    287.062    100.944     22.419    33.6036    25.8576    1488.59 0.0000e+00
       1828 25 May 2023 08:58:54     22.369     22.576    10.0243  36.754692     1.0709 6.0872e+00    286.948    100.905     22.369    33.6036    25.8575    1488.59 0.0000e+00
       1829 25 May 2023 08:58:54     22.317     22.524    10.0248  36.755081     1.1195 6.1367e+00    286.842    100.867     22.317    33.6036    25.8574    1488.59 0.0000e+00
       1830 25 May 2023 08:58:54     22.264     22.470    10.0253  36.755405     1.1185 6.2001e+00    286.865    100.875     22.264    33.6034    25.8572    1488.59 0.0000e+00
       1831 25 May 2023 08:58:54     22.209     22.415    10.0259  36.755600     0.9023 6.2655e+00    286.701    100.818     22.209    33.6030    25.8568    1488.59 0.0000e+00
       1832 25 May 2023 08:58:55     22.153     22.357    10.0264  36.755642     0.8814 6.3414e+00    286.565    100.771     22.153    33.6026    25.8564    1488.59 0.0000e+00
       1833 25 May 2023 08:58:55     22.095     22.299    10.0267  36.755615     0.9122 6.4350e+00    286.590    100.780     22.095    33.6024    25.8561    1488.59 0.0000e+00
       1834 25 May 2023 08:58:55     22.036     22.239    10.0269  36.755608     0.9023 6.5029e+00    286.371    100.702     22.036    33.6022    25.8560    1488.59 0.0000e+00
       1835 25 May 2023 08:58:55     21.977     22.180    10.0270  36.755638     1.2633 6.5888e+00    286.302    100.679     21.977    33.6022    25.8560    1488.59 0.0000e+00
       1836 25 May 2023 08:58:55     21.918     22.120    10.0271  36.755733     1.2683 6.7036e+00    286.266    100.666     21.918    33.6022    25.8560    1488.59 0.0000e+00
       1837 25 May 2023 08:58:55     21.859     22.061    10.0273  36.755882     1.9496 6.7448e+00    286.028    100.584     21.859    33.6022    25.8560    1488.59 0.0000e+00
       1838 25 May 2023 08:58:57     21.803     22.004    10.0275  36.756046     1.9536 6.8264e+00    286.047    100.590     21.803    33.6022    25.8559    1488.59 0.0000e+00
       1839 25 May 2023 08:58:57     21.748     21.949    10.0278  36.756187     0.9945 6.8834e+00    285.854    100.523     21.748    33.6021    25.8558    1488.59 0.0000e+00
       1840 25 May 2023 08:58:57     21.696     21.896    10.0281  36.756302     0.9836 6.9378e+00    285.998    100.573     21.696    33.6020    25.8557    1488.59 0.0000e+00
       1841 25 May 2023 08:58:57     21.646     21.846    10.0283  36.756390     1.1472 7.0080e+00    286.095    100.608     21.646    33.6019    25.8555    1488.59 0.0000e+00
       1842 25 May 2023 08:58:57     21.598     21.797    10.0286  36.756454     1.1532 7.0448e+00    286.211    100.649     21.598    33.6017    25.8553    1488.59 0.0000e+00
       1843 25 May 2023 08:58:58     21.551     21.750    10.0289  36.756523     1.7910 7.0897e+00    286.429    100.726     21.551    33.6015    25.8551    1488.59 0.0000e+00
       1844 25 May 2023 08:58:58     21.505     21.704    10.0292  36.756577     1.7989 7.1114e+00    286.360    100.701     21.505    33.6013    25.8549    1488.59 0.0000e+00
       1845 25 May 2023 08:58:58     21.458     21.656    10.0295  36.756596     1.1919 7.1395e+00    286.756    100.841     21.458    33.6011    25.8547    1488.59 0.0000e+00
       1846 25 May 2023 08:58:58     21.410     21.607    10.0297  36.756569     1.1929 7.1990e+00    286.724    100.830     21.410    33.6009    25.8545    1488.59 0.0000e+00
       1847 25 May 2023 08:58:58     21.359     21.556    10.0298  36.756516     1.3714 7.2655e+00    286.981    100.921     21.359    33.6007    25.8544    1488.59 0.0000e+00
       1848 25 May 2023 08:58:59     21.305     21.502    10.0300  36.756474     1.3664 7.3873e+00    286.982    100.921     21.305    33.6006    25.8542    1488.59 0.0000e+00
       1849 25 May 2023 08:58:59     21.249     21.445    10.0301  36.756454     0.9171 7.4310e+00    287.075    100.954     21.249    33.6004    25.8541    1488.59 0.0000e+00
       1850 25 May 2023 08:58:59     21.190     21.385    10.0303  36.756432     0.9290 7.5457e+00    287.157    100.984     21.190    33.6003    25.8540    1488.59 0.0000e+00
       1851 25 May 2023 08:58:59     21.129     21.324    10.0304  36.756367     0.9033 7.6403e+00    287.160    100.986     21.129    33.6001    25.8538    1488.59 0.0000e+00
       1852 25 May 2023 08:58:59     21.067     21.262    10.0305  36.756306     1.4031 7.7396e+00    287.237    101.014     21.067    33.6000    25.8537    1488.59 0.0000e+00
       1853 25 May 2023 08:58:59     21.006     21.200    10.0307  36.756348     1.4111 7.8264e+00    287.239    101.015     21.006    33.6000    25.8536    1488.59 0.0000e+00
       1854 25 May 2023 08:59:01     20.945     21.138    10.0308  36.756447     1.2444 7.9003e+00    287.402    101.072     20.945    33.5999    25.8536    1488.59 0.0000e+00
       1855 25 May 2023 08:59:01     20.886     21.078    10.0310  36.756489     1.2435 8.0012e+00    287.448    101.089     20.886    33.5999    25.8535    1488.58 0.0000e+00
       1856 25 May 2023 08:59:01     20.828     21.020    10.0311  36.756474     1.0629 8.0839e+00    287.531    101.119     20.828    33.5997    25.8534    1488.58 0.0000e+00
       1857 25 May 2023 08:59:01     20.773     20.965    10.0313  36.756458     1.0610 8.1282e+00    287.370    101.064     20.773    33.5996    25.8532    1488.58 0.0000e+00
       1858 25 May 2023 08:59:01     20.720     20.911    10.0314  36.756454     1.3099 8.1799e+00    287.390    101.072     20.720    33.5995    25.8531    1488.58 0.0000e+00
       1859 25 May 2023 08:59:02     20.668     20.859    10.0316  36.756458     1.3089 8.2518e+00    287.673    101.174     20.668    33.5994    25.8530    1488.58 0.0000e+00
       1860 25 May 2023 08:59:02     20.617     20.808    10.0317  36.756451     1.5757 8.2825e+00    287.303    101.045     20.617    33.5993    25.8529    1488.58 0.0000e+00
       1861 25 May 2023 08:59:02     20.566     20.756    10.0318  36.756416     1.5777 8.3718e+00    287.412    101.085     20.566    33.5991    25.8528    1488.58 0.0000e+00
       1862 25 May 2023 08:59:02     20.514     20.704    10.0320  36.756378     1.3040 8.4213e+00    287.238    101.024     20.514    33.5990    25.8526    1488.58 0.0000e+00
       1863 25 May 2023 08:59:02     20.460     20.649    10.0321  36.756371     1.3109 8.5401e+00    286.976    100.931     20.460    33.5988    25.8525    1488.58 0.0000e+00
       1864 25 May 2023 08:59:03     20.405     20.593    10.0323  36.756405     1.4587 8.6415e+00    286.932    100.917     20.405    33.5988    25.8524    1488.58 0.0000e+00
       1865 25 May 2023 08:59:03     20.348     20.535    10.0324  36.756481     1.4388 8.7806e+00    286.794    100.869     20.348    33.5987    25.8524    1488.58 0.0000e+00
       1866 25 May 2023 08:59:03     20.290     20.477    10.0326  36.756580     1.1621 8.8946e+00    286.750    100.854     20.290    33.5987    25.8523    1488.58 0.0000e+00
       1867 25 May 2023 08:59:03     20.233     20.419    10.0329  36.756702     1.1740 8.9806e+00    287.077    100.970     20.233    33.5986    25.8522    1488.58 0.0000e+00
       1868 25 May 2023 08:59:03     20.177     20.363    10.0331  36.756874     1.0649 9.0576e+00    287.258    101.034     20.177    33.5986    25.8521    1488.58 0.0000e+00
       1869 25 May 2023 08:59:05     20.122     20.308    10.0334  36.757053     1.0659 9.1512e+00    287.599    101.154     20.122    33.5985    25.8520    1488.58 0.0000e+00
       1870 25 May 2023 08:59:05     20.070     20.255    10.0337  36.757206     1.6164 9.1833e+00    288.227    101.375     20.070    33.5984    25.8519    1488.58 0.0000e+00
       1871 25 May 2023 08:59:05     20.019     20.203    10.0341  36.757328     1.6005 9.2397e+00    287.802    101.228     20.019    33.5982    25.8517    1488.58 0.0000e+00
       1872 25 May 2023 08:59:05     19.969     20.153    10.0344  36.757511     1.5718 9.3107e+00    287.629    101.169     19.969    33.5981    25.8515    1488.58 0.0000e+00
       1873 25 May 2023 08:59:05     19.919     20.103    10.0348  36.757797     0.9251 9.3699e+00    287.510    101.129     19.919    33.5981    25.8514    1488.58 0.0000e+00
       1874 25 May 2023 08:59:05     19.867     20.051    10.0352  36.758141     0.9171 9.4337e+00    287.234    101.033     19.867    33.5980    25.8513    1488.58 0.0000e+00
       1875 25 May 2023 08:59:06     19.814     19.997    10.0358  36.758526     1.2653 9.5395e+00    287.110    100.991     19.814    33.5979    25.8512    1488.58 0.0000e+00
       1876 25 May 2023 08:59:06     19.759     19.942    10.0364  36.758953     1.2573 9.6718e+00    286.832    100.895     19.759    33.5979    25.8510    1488.58 0.0000e+00
       1877 25 May 2023 08:59:06     19.702     19.884    10.0370  36.759350     1.3297 9.7953e+00    286.478    100.772     19.702    33.5977    25.8508    1488.58 0.0000e+00
       1878 25 May 2023 08:59:06     19.644     19.826    10.0376  36.759636     1.3416 9.8706e+00    286.528    100.790     19.644    33.5975    25.8505    1488.59 0.0000e+00
       1879 25 May 2023 08:59:06     19.586     19.767    10.0381  36.759823     1.4964 1.0051e+01    286.786    100.881     19.586    33.5972    25.8502    1488.59 0.0000e+00
       1880 25 May 2023 08:59:07     19.528     19.708    10.0385  36.759956     1.5023 1.0091e+01    286.897    100.920     19.528    33.5970    25.8500    1488.59 0.0000e+00
       1881 25 May 2023 08:59:07     19.471     19.651    10.0388  36.760094     1.9248 1.0204e+01    286.873    100.911     19.471    33.5968    25.8498    1488.59 0.0000e+00
       1882 25 May 2023 08:59:07     19.416     19.595    10.0391  36.760273     1.9229 1.0256e+01    286.931    100.933     19.416    33.5968    25.8497    1488.59 0.0000e+00
       1883 25 May 2023 08:59:07     19.362     19.540    10.0394  36.760456     1.3407 1.0396e+01    287.565    101.158     19.362    33.5967    25.8496    1488.59 0.0000e+00
       1884 25 May 2023 08:59:07     19.309     19.488    10.0398  36.760593     1.3357 1.0423e+01    287.107    100.999     19.309    33.5966    25.8494    1488.59 0.0000e+00
       1885 25 May 2023 08:59:09     19.258     19.436    10.0401  36.760719     1.2792 1.0510e+01    288.272    101.411     19.258    33.5964    25.8493    1488.59 0.0000e+00
       1886 25 May 2023 08:59:09     19.207     19.384    10.0404  36.760918     1.2831 1.0582e+01    288.431    101.468     19.207    33.5964    25.8492    1488.59 0.0000e+00
       1887 25 May 2023 08:59:09     19.155     19.331    10.0407  36.761230     1.0957 1.0626e+01    288.540    101.506     19.155    33.5964    25.8492    1488.59 0.0000e+00
       1888 25 May 2023 08:59:09     19.101     19.277    10.0411  36.761635     1.0947 1.0724e+01    288.367    101.443     19.101    33.5965    25.8491    1488.59 0.0000e+00
       1889 25 May 2023 08:59:09     19.045     19.221    10.0417  36.762077     3.9462 1.0889e+01    288.479    101.481     19.045    33.5964    25.8490    1488.59 0.0000e+00
       1890 25 May 2023 08:59:10     18.987     19.162    10.0424  36.762489     3.9452 1.1045e+01    288.709    101.561     18.987    33.5962    25.8487    1488.59 0.0000e+00
       1891 25 May 2023 08:59:10     18.928     19.102    10.0431  36.762890     1.3843 1.1218e+01    288.375    101.445     18.928    33.5960    25.8484    1488.59 0.0000e+00
       1892 25 May 2023 08:59:10     18.869     19.043    10.0438  36.763317     1.3863 1.1326e+01    289.192    101.734     18.869    33.5958    25.8481    1488.59 0.0000e+00
       1893 25 May 2023 08:59:10     18.813     18.986    10.0445  36.763695     1.3139 1.1473e+01    288.338    101.437     18.813    33.5955    25.8478    1488.59 0.0000e+00
       1894 25 May 2023 08:59:10     18.758     18.932    10.0452  36.763947     1.2901 1.1544e+01    288.522    101.506     18.758    33.5952    25.8474    1488.59 0.0000e+00
       1895 25 May 2023 08:59:10     18.707     18.880    10.0458  36.764080     1.2742 1.1592e+01    288.928    101.652     18.707    33.5948    25.8470    1488.60 0.0000e+00
       1896 25 May 2023 08:59:11     18.657     18.829    10.0463  36.764156     1.0014 1.1630e+01    288.827    101.619     18.657    33.5944    25.8466    1488.60 0.0000e+00
       1897 25 May 2023 08:59:11     18.607     18.779    10.0467  36.764267     1.0034 1.1671e+01    288.920    101.654     18.607    33.5942    25.8464    1488.60 0.0000e+00
       1898 25 May 2023 08:59:11     18.556     18.728    10.0469  36.764492     1.6164 1.1781e+01    288.781    101.609     18.556    33.5942    25.8464    1488.60 0.0000e+00
       1899 25 May 2023 08:59:11     18.503     18.674    10.0472  36.764874     1.6323 1.1955e+01    288.719    101.590     18.503    33.5944    25.8465    1488.60 0.0000e+00
       1900 25 May 2023 08:59:11     18.448     18.618    10.0476  36.765369     1.0887 1.2142e+01    288.672    101.575     18.448    33.5945    25.8465    1488.60 0.0000e+00
       1901 25 May 2023 08:59:13     18.391     18.560    10.0482  36.765850     1.0907 1.2351e+01    288.965    101.677     18.391    33.5945    25.8464    1488.60 0.0000e+00
       1902 25 May 2023 08:59:13     18.334     18.503    10.0489  36.766197     1.3704 1.2520e+01    288.906    101.654     18.334    33.5942    25.8461    1488.60 0.0000e+00
       1903 25 May 2023 08:59:13     18.278     18.447    10.0495  36.766346     1.3823 1.2688e+01    288.747    101.594     18.278    33.5938    25.8456    1488.60 0.0000e+00
