       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        310 25 May 2023 12:43:54      1.261      1.273    12.4479  37.797283     0.0066 4.2633e+02    292.723    107.609      1.261    32.4675    24.5384    1495.35 0.0000e+00
        311 25 May 2023 12:43:54      1.261      1.273    12.4484  37.797230    -0.0033 5.7340e+02    292.677    107.592      1.261    32.4670    24.5379    1495.35 0.0000e+00
        312 25 May 2023 12:43:55      1.261      1.273    12.4484  37.797230     0.0136 4.7352e+02    292.617    107.572      1.261    32.4670    24.5379    1495.35 0.0000e+00
        313 25 May 2023 12:43:55      1.261      1.272    12.4481  37.797382     0.0126 4.3481e+02    292.553    107.551      1.261    32.4674    24.5383    1495.35 0.0000e+00
        314 25 May 2023 12:43:55      1.260      1.272    12.4478  37.797661     0.0076 4.1912e+02    292.450    107.514      1.260    32.4680    24.5388    1495.35 0.0000e+00
        315 25 May 2023 12:43:55      1.260      1.272    12.4477  37.797890     0.0017 7.1624e+02    292.514    107.537      1.260    32.4682    24.5390    1495.35 0.0000e+00
        316 25 May 2023 12:43:55      1.261      1.273    12.4480  37.797962     0.0215 4.4578e+02    292.397    107.493      1.261    32.4681    24.5388    1495.35 0.0000e+00
        317 25 May 2023 12:43:55      1.262      1.274    12.4483  37.797935     0.0275 4.0400e+02    292.367    107.482      1.262    32.4678    24.5385    1495.35 0.0000e+00
        318 25 May 2023 12:43:57      1.263      1.274    12.4485  37.797901     0.0086 4.5614e+02    292.200    107.421      1.263    32.4675    24.5383    1495.35 0.0000e+00
        319 25 May 2023 12:43:57      1.263      1.274    12.4486  37.797981     0.0225 4.2022e+02    292.252    107.440      1.263    32.4676    24.5383    1495.35 0.0000e+00
        320 25 May 2023 12:43:57      1.262      1.274    12.4486  37.798271     0.0205 4.1511e+02    292.181    107.414      1.262    32.4678    24.5385    1495.35 0.0000e+00
        321 25 May 2023 12:43:57      1.262      1.273    12.4487  37.798740    -0.0003 4.0471e+02    292.102    107.386      1.262    32.4682    24.5388    1495.35 0.0000e+00
        322 25 May 2023 12:43:57      1.261      1.273    12.4490  37.799316    -0.0003 6.1309e+02    292.000    107.348      1.261    32.4685    24.5390    1495.36 0.0000e+00
        323 25 May 2023 12:43:58      1.262      1.273    12.4495  37.799866     0.0027 4.0835e+02    291.942    107.326      1.262    32.4686    24.5389    1495.36 0.0000e+00
        324 25 May 2023 12:43:58      1.262      1.273    12.4501  37.800213     0.0076 5.6790e+02    291.858    107.296      1.262    32.4684    24.5387    1495.36 0.0000e+00
        325 25 May 2023 12:43:58      1.262      1.274    12.4506  37.800312     0.0255 3.9087e+02    292.009    107.353      1.262    32.4680    24.5383    1495.36 0.0000e+00
        326 25 May 2023 12:43:58      1.262      1.274    12.4510  37.800274     0.0245 4.4500e+02    292.116    107.395      1.262    32.4676    24.5379    1495.36 0.0000e+00
        327 25 May 2023 12:43:58      1.262      1.274    12.4513  37.800282     0.0017 4.1338e+02    292.088    107.387      1.262    32.4675    24.5377    1495.36 0.0000e+00
        328 25 May 2023 12:43:59      1.262      1.273    12.4514  37.800480     0.0086 4.5019e+02    292.261    107.453      1.262    32.4676    24.5378    1495.36 0.0000e+00
        329 25 May 2023 12:43:59      1.262      1.273    12.4515  37.800858     0.0086 4.1674e+02    292.210    107.438      1.262    32.4678    24.5379    1495.36 0.0000e+00
        330 25 May 2023 12:43:59      1.262      1.273    12.4519  37.801193     0.0066 4.8209e+02    292.437    107.523      1.262    32.4678    24.5378    1495.37 0.0000e+00
        331 25 May 2023 12:43:59      1.262      1.273    12.4524  37.801327     0.0146 5.2651e+02    292.525    107.557      1.262    32.4675    24.5375    1495.37 0.0000e+00
        332 25 May 2023 12:43:59      1.262      1.273    12.4528  37.801315     0.0265 4.8230e+02    292.423    107.521      1.262    32.4671    24.5372    1495.37 0.0000e+00
        333 25 May 2023 12:43:59      1.261      1.273    12.4529  37.801304     0.0066 6.5984e+02    292.377    107.505      1.261    32.4670    24.5370    1495.37 0.0000e+00
        334 25 May 2023 12:44:01      1.261      1.273    12.4530  37.801376     0.0106 5.4778e+02    292.475    107.539      1.261    32.4670    24.5370    1495.37 0.0000e+00
        335 25 May 2023 12:44:01      1.261      1.272    12.4529  37.801517     0.0116 9.1986e+02    292.413    107.515      1.261    32.4672    24.5372    1495.37 0.0000e+00
        336 25 May 2023 12:44:01      1.260      1.272    12.4529  37.801754     0.0037 4.6725e+02    292.381    107.502      1.260    32.4675    24.5374    1495.37 0.0000e+00
        337 25 May 2023 12:44:01      1.260      1.271    12.4528  37.802074     0.0106 4.2979e+02    292.323    107.479      1.260    32.4679    24.5377    1495.37 0.0000e+00
        338 25 May 2023 12:44:01      1.260      1.271    12.4528  37.802345    -0.0013 4.5009e+02    292.202    107.433      1.260    32.4681    24.5379    1495.37 0.0000e+00
        339 25 May 2023 12:44:02      1.259      1.271    12.4530  37.802513     0.0037 6.2568e+02    292.243    107.449      1.259    32.4681    24.5379    1495.37 0.0000e+00
        340 25 May 2023 12:44:02      1.259      1.270    12.4531  37.802700     0.0037 4.5217e+02    292.380    107.502      1.259    32.4681    24.5379    1495.37 0.0000e+00
        341 25 May 2023 12:44:02      1.258      1.270    12.4533  37.803078    -0.0162 5.6940e+02    292.397    107.510      1.258    32.4683    24.5380    1495.37 0.0000e+00
        342 25 May 2023 12:44:02      1.258      1.269    12.4537  37.803665     0.0017 4.3168e+02    292.395    107.510      1.258    32.4686    24.5382    1495.37 0.0000e+00
        343 25 May 2023 12:44:02      1.257      1.269    12.4542  37.804363     0.0007 4.0595e+02    292.436    107.523      1.257    32.4688    24.5382    1495.37 0.0000e+00
        344 25 May 2023 12:44:03      1.257      1.269    12.4550  37.805035     0.0037 7.0798e+02    292.385    107.500      1.257    32.4688    24.5380    1495.38 0.0000e+00
        345 25 May 2023 12:44:03      1.258      1.269    12.4560  37.805538     0.0047 4.8707e+02    292.519    107.548      1.258    32.4684    24.5375    1495.38 0.0000e+00
        346 25 May 2023 12:44:03      1.258      1.269    12.4571  37.805855     0.0215 4.3206e+02    292.518    107.549      1.258    32.4677    24.5368    1495.38 0.0000e+00
        347 25 May 2023 12:44:03      1.258      1.269    12.4583  37.806049     0.0056 4.6960e+02    292.573    107.572      1.258    32.4669    24.5360    1495.39 0.0000e+00
        348 25 May 2023 12:44:03      1.257      1.268    12.4593  37.806141     0.0056 4.1005e+02    292.273    107.464      1.257    32.4661    24.5351    1495.39 0.0000e+00
        349 25 May 2023 12:44:05      1.256      1.267    12.4601  37.806133     0.0037 4.3652e+02    292.231    107.449      1.256    32.4654    24.5344    1495.39 0.0000e+00
        350 25 May 2023 12:44:05      1.254      1.266    12.4607  37.806000     0.0037 4.0171e+02    292.118    107.407      1.254    32.4648    24.5338    1495.39 0.0000e+00
        351 25 May 2023 12:44:05      1.254      1.265    12.4610  37.805714     0.0146 4.7197e+02    292.025    107.374      1.254    32.4643    24.5334    1495.39 0.0000e+00
        352 25 May 2023 12:44:05      1.254      1.266    12.4610  37.805248     0.0146 5.2204e+02    292.074    107.393      1.254    32.4638    24.5330    1495.39 0.0000e+00
        353 25 May 2023 12:44:05      1.254      1.266    12.4609  37.804688     0.0096 4.1329e+02    292.030    107.377      1.254    32.4634    24.5327    1495.39 0.0000e+00
        354 25 May 2023 12:44:05      1.254      1.265    12.4606  37.804207     0.0066 4.1122e+02    291.957    107.349      1.254    32.4631    24.5326    1495.39 0.0000e+00
        355 25 May 2023 12:44:06      1.253      1.265    12.4604  37.803928     0.0066 4.0391e+02    292.064    107.389      1.253    32.4631    24.5326    1495.39 0.0000e+00
        356 25 May 2023 12:44:06      1.252      1.264    12.4602  37.803921     0.0007 4.3140e+02    292.125    107.413      1.252    32.4632    24.5327    1495.39 0.0000e+00
        357 25 May 2023 12:44:06      1.251      1.263    12.4602  37.804142     0.0027 4.7862e+02    292.130    107.415      1.251    32.4634    24.5329    1495.39 0.0000e+00
        358 25 May 2023 12:44:06      1.251      1.262    12.4604  37.804317     0.0334 4.3786e+02    292.138    107.418      1.251    32.4634    24.5328    1495.39 0.0000e+00
        359 25 May 2023 12:44:06      1.250      1.261    12.4607  37.804188     0.0185 4.2225e+02    292.368    107.502      1.250    32.4630    24.5325    1495.39 0.0000e+00
        360 25 May 2023 12:44:07      1.249      1.261    12.4609  37.803795     0.0076 4.4026e+02    292.426    107.523      1.249    32.4625    24.5320    1495.39 0.0000e+00
        361 25 May 2023 12:44:07      1.249      1.261    12.4607  37.803444     0.0116 5.6001e+02    292.452    107.533      1.249    32.4624    24.5320    1495.39 0.0000e+00
        362 25 May 2023 12:44:07      1.249      1.260    12.4602  37.803497     0.0047 4.4007e+02    292.506    107.553      1.249    32.4628    24.5324    1495.39 0.0000e+00
        363 25 May 2023 12:44:07      1.248      1.260    12.4597  37.803974     0.0116 4.9861e+02    292.389    107.512      1.248    32.4637    24.5332    1495.39 0.0000e+00
        364 25 May 2023 12:44:07      1.247      1.259    12.4597  37.804623    -0.0301 4.3997e+02    292.388    107.512      1.247    32.4643    24.5337    1495.39 0.0000e+00
        365 25 May 2023 12:44:09      1.246      1.258    12.4600  37.805126     0.0096 4.3064e+02    292.295    107.479      1.246    32.4645    24.5338    1495.39 0.0000e+00
        366 25 May 2023 12:44:09      1.246      1.257    12.4605  37.805367     0.0116 4.4862e+02    292.278    107.472      1.246    32.4643    24.5335    1495.39 0.0000e+00
        367 25 May 2023 12:44:09      1.246      1.258    12.4609  37.805508     0.0027 7.2856e+02    292.150    107.425      1.246    32.4641    24.5333    1495.39 0.0000e+00
        368 25 May 2023 12:44:09      1.247      1.258    12.4612  37.805706     0.0136 4.3481e+02    292.210    107.447      1.247    32.4641    24.5332    1495.39 0.0000e+00
        369 25 May 2023 12:44:09      1.247      1.258    12.4614  37.805912     0.0126 4.1365e+02    292.249    107.466      1.247    32.4641    24.5331    1495.39 0.0000e+00
        370 25 May 2023 12:44:10      1.246      1.258    12.4616  37.806023    -0.0033 4.3064e+02    292.258    107.476      1.246    32.4640    24.5330    1495.39 0.0000e+00
        371 25 May 2023 12:44:10      1.246      1.258    12.4618  37.806095     0.0017 4.1384e+02    292.211    107.464      1.246    32.4639    24.5330    1495.39 0.0000e+00
        372 25 May 2023 12:44:10      1.246      1.257    12.4619  37.806232     0.0056 5.1075e+02    292.145    107.447      1.246    32.4640    24.5330    1495.39 0.0000e+00
        373 25 May 2023 12:44:10      1.247      1.258    12.4620  37.806408     0.0066 4.5975e+02    292.025    107.410      1.247    32.4640    24.5330    1495.39 0.0000e+00
        374 25 May 2023 12:44:10      1.248      1.260    12.4623  37.806477     0.0106 4.6796e+02    291.835    107.346      1.248    32.4639    24.5328    1495.40 0.0000e+00
        375 25 May 2023 12:44:10      1.250      1.261    12.4625  37.806416     0.0037 4.2792e+02    291.918    107.379      1.250    32.4636    24.5326    1495.40 0.0000e+00
        376 25 May 2023 12:44:11      1.251      1.262    12.4627  37.806351    -0.0013 4.1784e+02    291.710    107.304      1.251    32.4634    24.5323    1495.40 0.0000e+00
        377 25 May 2023 12:44:11      1.252      1.263    12.4628  37.806339     0.0215 4.0250e+02    291.645    107.279      1.252    32.4632    24.5322    1495.40 0.0000e+00
        378 25 May 2023 12:44:11      1.252      1.264    12.4629  37.806416     0.0225 4.3130e+02    291.740    107.305      1.252    32.4632    24.5322    1495.40 0.0000e+00
        379 25 May 2023 12:44:11      1.254      1.265    12.4631  37.806602    -0.0023 4.5029e+02    291.728    107.270      1.254    32.4633    24.5322    1495.40 0.0000e+00
        380 25 May 2023 12:44:11      1.256      1.267    12.4633  37.806816     0.0086 4.2661e+02    291.791    107.257      1.256    32.4633    24.5322    1495.40 0.0000e+00
        381 25 May 2023 12:44:13      1.259      1.270    12.4636  37.807003     0.0066 4.2661e+02    292.195    107.370      1.259    32.4632    24.5321    1495.40 0.0000e+00
        382 25 May 2023 12:44:13      1.263      1.275    12.4640  37.807163     0.0126 3.9882e+02    292.477    107.435      1.263    32.4630    24.5318    1495.40 0.0000e+00
        383 25 May 2023 12:44:13      1.269      1.280    12.4645  37.807343     0.0047 4.3595e+02    292.620    107.445      1.269    32.4628    24.5316    1495.40 0.0000e+00
        384 25 May 2023 12:44:13      1.275      1.287    12.4650  37.807682     0.0056 4.3978e+02    292.693    107.445      1.275    32.4627    24.5314    1495.40 0.0000e+00
        385 25 May 2023 12:44:13      1.284      1.296    12.4655  37.808327     0.0146 4.1958e+02    292.718    107.436      1.284    32.4628    24.5314    1495.41 0.0000e+00
        386 25 May 2023 12:44:14      1.294      1.306    12.4665  37.809208     0.0076 4.1592e+02    292.736    107.426      1.294    32.4628    24.5312    1495.41 0.0000e+00
        387 25 May 2023 12:44:14      1.309      1.321    12.4681  37.810085    -0.0211 4.1041e+02    292.566    107.356      1.309    32.4622    24.5304    1495.41 0.0000e+00
        388 25 May 2023 12:44:14      1.328      1.340    12.4704  37.810707     0.0027 4.2857e+02    292.489    107.328      1.328    32.4609    24.5290    1495.42 0.0000e+00
        389 25 May 2023 12:44:14      1.351      1.364    12.4729  37.811207     0.0096 4.0916e+02    292.243    107.247      1.351    32.4592    24.5272    1495.43 0.0000e+00
        390 25 May 2023 12:44:14      1.379      1.392    12.4753  37.811790    -0.0033 4.0692e+02    292.146    107.222      1.379    32.4577    24.5255    1495.43 0.0000e+00
        391 25 May 2023 12:44:14      1.410      1.423    12.4773  37.812122     0.0066 3.9336e+02    292.041    107.182      1.410    32.4562    24.5240    1495.44 0.0000e+00
        392 25 May 2023 12:44:15      1.444      1.457    12.4788  37.811787     0.0106 3.7040e+02    291.925    107.106      1.444    32.4546    24.5225    1495.44 0.0000e+00
        393 25 May 2023 12:44:15      1.479      1.493    12.4791  37.810463     0.0096 3.6334e+02    292.144    107.125      1.479    32.4530    24.5212    1495.44 0.0000e+00
        394 25 May 2023 12:44:15      1.516      1.530    12.4780  37.807648     0.0136 3.5555e+02    292.185    107.078      1.516    32.4513    24.5201    1495.44 0.0000e+00
        395 25 May 2023 12:44:15      1.555      1.569    12.4749  37.802761     0.0047 3.5766e+02    292.371    107.100      1.555    32.4493    24.5191    1495.43 0.0000e+00
        396 25 May 2023 12:44:15      1.596      1.610    12.4690  37.795498     0.0066 3.5509e+02    292.518    107.128      1.596    32.4474    24.5188    1495.40 0.0000e+00
        397 25 May 2023 12:44:16      1.638      1.653    12.4595  37.787071     0.0086 3.4041e+02    292.418    107.082      1.638    32.4475    24.5207    1495.37 0.0000e+00
        398 25 May 2023 12:44:16      1.682      1.697    12.4468  37.778881     0.0096 3.2806e+02    292.534    107.117      1.682    32.4507    24.5256    1495.33 0.0000e+00
        399 25 May 2023 12:44:16      1.726      1.741    12.4323  37.770664    -0.0013 3.2442e+02    292.570    107.107      1.726    32.4554    24.5319    1495.29 0.0000e+00
        400 25 May 2023 12:44:16      1.769      1.786    12.4168  37.763206     0.0056 3.2180e+02    292.561    107.064      1.769    32.4615    24.5397    1495.25 0.0000e+00
        401 25 May 2023 12:44:16      1.813      1.830    12.4016  37.757481     0.0136 3.1823e+02    292.498    106.997      1.813    32.4693    24.5486    1495.21 0.0000e+00
        402 25 May 2023 12:44:18      1.857      1.874    12.3881  37.752865     0.0086 3.1844e+02    291.610    106.636      1.857    32.4764    24.5567    1495.17 0.0000e+00
        403 25 May 2023 12:44:18      1.901      1.918    12.3772  37.749233     0.0066 3.0796e+02    291.229    106.474      1.901    32.4824    24.5634    1495.14 0.0000e+00
        404 25 May 2023 12:44:18      1.945      1.963    12.3685  37.746883     0.0106 3.0156e+02    291.176    106.442      1.945    32.4877    24.5691    1495.12 0.0000e+00
        405 25 May 2023 12:44:18      1.990      2.009    12.3621  37.745453     0.0017 2.9543e+02    291.645    106.608      1.990    32.4918    24.5735    1495.10 0.0000e+00
        406 25 May 2023 12:44:18      2.035      2.054    12.3578  37.744125     0.0175 2.9770e+02    291.969    106.721      2.035    32.4943    24.5763    1495.09 0.0000e+00
        407 25 May 2023 12:44:19      2.080      2.099    12.3547  37.741756     0.0086 2.9234e+02    292.328    106.848      2.080    32.4947    24.5772    1495.08 0.0000e+00
        408 25 May 2023 12:44:19      2.124      2.144    12.3508  37.736938     0.0066 2.8396e+02    292.779    107.011      2.124    32.4934    24.5769    1495.07 0.0000e+00
        409 25 May 2023 12:44:19      2.169      2.189    12.3438  37.729088     0.0066 2.8229e+02    293.397    107.237      2.169    32.4919    24.5771    1495.04 0.0000e+00
        410 25 May 2023 12:44:19      2.213      2.234    12.3316  37.719437    -0.0221 2.8646e+02    293.718    107.357      2.213    32.4933    24.5805    1495.00 0.0000e+00
        411 25 May 2023 12:44:19      2.258      2.279    12.3141  37.710155     0.0106 2.8136e+02    293.832    107.400      2.258    32.4995    24.5886    1494.95 0.0000e+00
        412 25 May 2023 12:44:19      2.304      2.325    12.2943  37.702660     0.0027 2.7522e+02    293.782    107.383      2.304    32.5095    24.6001    1494.90 0.0000e+00
        413 25 May 2023 12:44:20      2.350      2.372    12.2752  37.697025     0.0086 2.7612e+02    293.465    107.268      2.350    32.5206    24.6123    1494.84 0.0000e+00
        414 25 May 2023 12:44:20      2.397      2.419    12.2590  37.692387     0.0007 2.6471e+02    293.563    107.309      2.397    32.5302    24.6229    1494.80 0.0000e+00
        415 25 May 2023 12:44:20      2.445      2.467    12.2456  37.687550     0.0017 2.7504e+02    293.488    107.290      2.445    32.5372    24.6308    1494.76 0.0000e+00
        416 25 May 2023 12:44:20      2.492      2.515    12.2334  37.681637     0.0047 2.6471e+02    293.720    107.375      2.492    32.5421    24.6369    1494.73 0.0000e+00
        417 25 May 2023 12:44:20      2.540      2.563    12.2203  37.674767     0.0126 2.7504e+02    293.895    107.424      2.540    32.5469    24.6431    1494.69 0.0000e+00
        418 25 May 2023 12:44:22      2.588      2.611    12.2055  37.668114     0.0156 2.7003e+02    294.105    107.477      2.588    32.5533    24.6509    1494.65 0.0000e+00
        419 25 May 2023 12:44:22      2.635      2.659    12.1899  37.662685     0.0076 2.5277e+02    294.189    107.489      2.635    32.5617    24.6603    1494.61 0.0000e+00
        420 25 May 2023 12:44:22      2.682      2.706    12.1754  37.658684     0.0116 2.6488e+02    294.352    107.534      2.682    32.5705    24.6698    1494.57 0.0000e+00
        421 25 May 2023 12:44:22      2.728      2.754    12.1633  37.655956    -0.0003 2.6109e+02    294.395    107.537      2.728    32.5783    24.6782    1494.54 0.0000e+00
        422 25 May 2023 12:44:22      2.775      2.801    12.1542  37.654163     0.0037 2.6599e+02    294.346    107.511      2.775    32.5845    24.6848    1494.51 0.0000e+00
        423 25 May 2023 12:44:23      2.823      2.848    12.1476  37.652954     0.0076 2.6459e+02    294.383    107.523      2.823    32.5891    24.6895    1494.50 0.0000e+00
        424 25 May 2023 12:44:23      2.870      2.896    12.1430  37.652237     0.0096 2.5983e+02    294.231    107.468      2.870    32.5924    24.6929    1494.49 0.0000e+00
        425 25 May 2023 12:44:23      2.917      2.944    12.1398  37.651974     0.0106 2.6160e+02    294.098    107.421      2.917    32.5949    24.6955    1494.48 0.0000e+00
        426 25 May 2023 12:44:23      2.963      2.991    12.1378  37.652000     0.0106 2.7115e+02    294.040    107.404      2.963    32.5967    24.6973    1494.48 0.0000e+00
        427 25 May 2023 12:44:23      3.009      3.037    12.1367  37.652245     0.0017 3.3597e+02    294.122    107.441      3.009    32.5978    24.6983    1494.47 0.0000e+00
        428 25 May 2023 12:44:24      3.054      3.082    12.1364  37.652592     0.0126 2.5112e+02    293.856    107.352      3.054    32.5984    24.6989    1494.47 0.0000e+00
        429 25 May 2023 12:44:24      3.099      3.128    12.1365  37.652840     0.0146 3.0669e+02    293.720    107.321      3.099    32.5985    24.6989    1494.48 0.0000e+00
        430 25 May 2023 12:44:24      3.144      3.173    12.1369  37.652996     0.0027 2.7038e+02    293.402    107.227      3.144    32.5984    24.6987    1494.48 0.0000e+00
        431 25 May 2023 12:44:24      3.190      3.219    12.1373  37.653141    -0.0013 2.7050e+02    293.353    107.226      3.190    32.5981    24.6985    1494.48 0.0000e+00
        432 25 May 2023 12:44:24      3.236      3.266    12.1376  37.652927     0.0027 3.2414e+02    293.352    107.232      3.236    32.5976    24.6980    1494.48 0.0000e+00
        433 25 May 2023 12:44:24      3.283      3.313    12.1374  37.651756    -0.0211 2.7068e+02    293.174    107.163      3.283    32.5966    24.6973    1494.48 0.0000e+00
        434 25 May 2023 12:44:26      3.329      3.360    12.1356  37.649540     0.0066 2.8477e+02    293.345    107.213      3.329    32.5961    24.6972    1494.47 0.0000e+00
        435 25 May 2023 12:44:26      3.374      3.405    12.1313  37.646927     0.0047 2.7234e+02    293.352    107.189      3.374    32.5972    24.6989    1494.46 0.0000e+00
        436 25 May 2023 12:44:26      3.419      3.450    12.1251  37.644592     0.0007 2.8878e+02    293.717    107.265      3.419    32.6004    24.7025    1494.44 0.0000e+00
        437 25 May 2023 12:44:26      3.463      3.495    12.1184  37.642673    -0.0003 3.4468e+02    293.917    107.261      3.463    32.6044    24.7069    1494.43 0.0000e+00
        438 25 May 2023 12:44:26      3.508      3.540    12.1121  37.641140     0.0007 2.8229e+02    294.219    107.302      3.508    32.6084    24.7111    1494.41 0.0000e+00
        439 25 May 2023 12:44:27      3.554      3.587    12.1069  37.640209     0.0086 3.7578e+02    294.293    107.282      3.554    32.6121    24.7150    1494.40 0.0000e+00
        440 25 May 2023 12:44:27      3.601      3.634    12.1030  37.639935     0.0106 4.9372e+02    294.246    107.235      3.601    32.6151    24.7181    1494.39 0.0000e+00
        441 25 May 2023 12:44:27      3.649      3.683    12.1008  37.640186     0.0047 4.0180e+02    294.280    107.224      3.649    32.6173    24.7202    1494.38 0.0000e+00
        442 25 May 2023 12:44:27      3.697      3.731    12.1000  37.640957     0.0037 3.8934e+02    293.947    107.081      3.697    32.6187    24.7214    1494.38 0.0000e+00
        443 25 May 2023 12:44:27      3.744      3.779    12.1005  37.642208     0.0027 4.2633e+02    293.678    106.966      3.744    32.6195    24.7219    1494.39 0.0000e+00
        444 25 May 2023 12:44:28      3.791      3.826    12.1022  37.643837     0.0007 4.0790e+02    293.025    106.715      3.791    32.6195    24.7216    1494.39 0.0000e+00
        445 25 May 2023 12:44:28      3.837      3.873    12.1052  37.645844     0.0056 3.4235e+02    292.069    106.356      3.837    32.6188    24.7206    1494.41 0.0000e+00
        446 25 May 2023 12:44:28      3.884      3.919    12.1093  37.648113     0.0027 5.8250e+02    291.732    106.226      3.884    32.6174    24.7187    1494.42 0.0000e+00
        447 25 May 2023 12:44:28      3.930      3.967    12.1144  37.649998     0.0027 4.5049e+02    291.374    106.087      3.930    32.6147    24.7156    1494.43 0.0000e+00
        448 25 May 2023 12:44:28      3.978      4.014    12.1197  37.650726     0.0086 3.7992e+02    291.579    106.147      3.978    32.6108    24.7116    1494.45 0.0000e+00
        449 25 May 2023 12:44:28      4.025      4.062    12.1234  37.649845     0.0007 3.1450e+02    291.874    106.237      4.025    32.6067    24.7077    1494.46 0.0000e+00
        450 25 May 2023 12:44:30      4.072      4.109    12.1241  37.647152    -0.0023 5.1456e+02    292.351    106.392      4.072    32.6035    24.7051    1494.46 0.0000e+00
        451 25 May 2023 12:44:30      4.118      4.156    12.1206  37.642475     0.0136 5.0597e+02    292.827    106.546      4.118    32.6020    24.7046    1494.44 0.0000e+00
        452 25 May 2023 12:44:30      4.164      4.202    12.1122  37.635406     0.0076 4.5385e+02    293.411    106.739      4.164    32.6025    24.7066    1494.41 0.0000e+00
        453 25 May 2023 12:44:30      4.209      4.248    12.0981  37.625885     0.0106 3.5994e+02    293.955    106.923      4.209    32.6056    24.7116    1494.37 0.0000e+00
        454 25 May 2023 12:44:30      4.253      4.293    12.0781  37.615250     0.0116 3.8100e+02    294.004    106.931      4.253    32.6128    24.7210    1494.31 0.0000e+00
        455 25 May 2023 12:44:31      4.298      4.337    12.0538  37.605515     0.0037 4.8188e+02    294.345    107.042      4.298    32.6247    24.7347    1494.24 0.0000e+00
        456 25 May 2023 12:44:31      4.343      4.382    12.0286  37.597607    -0.0201 5.2193e+02    294.429    107.054      4.343    32.6390    24.7505    1494.17 0.0000e+00
        457 25 May 2023 12:44:31      4.387      4.428    12.0058  37.591282     0.0066 3.9621e+02    294.343    107.005      4.387    32.6528    24.7655    1494.11 0.0000e+00
        458 25 May 2023 12:44:31      4.432      4.472    11.9867  37.585922     0.0076 4.3719e+02    294.441    107.026      4.432    32.6643    24.7780    1494.06 0.0000e+00
        459 25 May 2023 12:44:31      4.476      4.517    11.9710  37.581284    -0.0013 4.5624e+02    294.570    107.060      4.476    32.6736    24.7882    1494.02 0.0000e+00
        460 25 May 2023 12:44:32      4.520      4.562    11.9579  37.577427     0.0076 4.0364e+02    294.590    107.055      4.520    32.6813    24.7966    1493.99 0.0000e+00
        461 25 May 2023 12:44:32      4.564      4.606    11.9471  37.574055     0.0027 3.9673e+02    294.554    107.025      4.564    32.6875    24.8034    1493.96 0.0000e+00
        462 25 May 2023 12:44:32      4.609      4.651    11.9381  37.571018    -0.0013 4.1857e+02    294.502    106.984      4.609    32.6925    24.8089    1493.93 0.0000e+00
        463 25 May 2023 12:44:32      4.653      4.696    11.9304  37.568172     0.0037 4.4725e+02    294.382    106.914      4.653    32.6965    24.8134    1493.91 0.0000e+00
        464 25 May 2023 12:44:32      4.698      4.741    11.9236  37.564945     0.0096 4.5128e+02    294.206    106.828      4.698    32.6993    24.8169    1493.89 0.0000e+00
        465 25 May 2023 12:44:34      4.743      4.786    11.9169  37.561035     0.0086 3.9517e+02    294.276    106.841      4.743    32.7013    24.8197    1493.87 0.0000e+00
        466 25 May 2023 12:44:34      4.788      4.832    11.9099  37.556740     0.0066 3.2598e+02    294.104    106.770      4.788    32.7034    24.8226    1493.85 0.0000e+00
        467 25 May 2023 12:44:34      4.833      4.877    11.9021  37.552364     0.0037 5.5162e+02    294.031    106.738      4.833    32.7059    24.8260    1493.83 0.0000e+00
        468 25 May 2023 12:44:34      4.879      4.923    11.8939  37.547928     0.0096 4.0853e+02    293.745    106.628      4.879    32.7088    24.8298    1493.80 0.0000e+00
        469 25 May 2023 12:44:34      4.925      4.970    11.8856  37.543697     0.0106 3.5046e+02    293.593    106.567      4.925    32.7120    24.8338    1493.78 0.0000e+00
        470 25 May 2023 12:44:34      4.971      5.016    11.8773  37.539932    -0.0092 3.9122e+02    293.419    106.495      4.971    32.7156    24.8382    1493.76 0.0000e+00
        471 25 May 2023 12:44:35      5.017      5.063    11.8695  37.536335     0.0096 4.3234e+02    293.176    106.398      5.017    32.7189    24.8422    1493.73 0.0000e+00
        472 25 May 2023 12:44:35      5.063      5.110    11.8622  37.532394     0.0106 4.2605e+02    293.120    106.373      5.063    32.7215    24.8455    1493.71 0.0000e+00
        473 25 May 2023 12:44:35      5.110      5.157    11.8550  37.528061     0.0076 3.8075e+02    292.799    106.254      5.110    32.7236    24.8485    1493.69 0.0000e+00
        474 25 May 2023 12:44:35      5.157      5.204    11.8474  37.523773     0.0076 3.8284e+02    292.658    106.203      5.157    32.7262    24.8519    1493.67 0.0000e+00
        475 25 May 2023 12:44:35      5.203      5.251    11.8395  37.519855    -0.0033 3.6814e+02    292.763    106.239      5.203    32.7293    24.8558    1493.65 0.0000e+00
        476 25 May 2023 12:44:36      5.250      5.298    11.8317  37.515945     0.0027 3.3145e+02    292.883    106.261      5.250    32.7323    24.8596    1493.62 0.0000e+00
        477 25 May 2023 12:44:36      5.296      5.344    11.8241  37.511673     0.0086 3.7727e+02    292.916    106.240      5.296    32.7348    24.8629    1493.60 0.0000e+00
        478 25 May 2023 12:44:36      5.341      5.390    11.8164  37.507050     0.0047 4.1811e+02    293.156    106.285      5.341    32.7371    24.8662    1493.58 0.0000e+00
